EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
EL MILAGRO (PAMPAS),RESIDUO MINERO,DESMONTE DE MINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.37749121,-74.87634287,010422495;010000307U;010036201;010037201;010037301;010172199A,DON LUCHO 2;EL MILAGRO;JUPITER TRECE;PUCAMACHAY 5;WILLY CINCO;WILLY CINCO,"ACEVEDO CHAVEZ, JULIO CESAR;BARRIONUEVO TOLENTINO, HECTOR;COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;CORPORACION MINERA CASTROVIRREYNA S.A.;MAYTA TORRES, OSCAR;MEDRANO COCHACHI, CORNELIO;MINERA PHELPS DODGE DEL PERU S.A.;ROSAS ZAGAZETA, JOSE CARLOS;S.M.R.L. DON LUCHO 2",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
EL MILAGRO (PAMPAS),LABOR MINERA,BOCAMINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.37759946,-74.87581638,010422495;010000307U;010036201;010037201;010037301;010172199A,DON LUCHO 2;EL MILAGRO;JUPITER TRECE;PUCAMACHAY 5;WILLY CINCO;WILLY CINCO,"ACEVEDO CHAVEZ, JULIO CESAR;BARRIONUEVO TOLENTINO, HECTOR;COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;CORPORACION MINERA CASTROVIRREYNA S.A.;MAYTA TORRES, OSCAR;MEDRANO COCHACHI, CORNELIO;MINERA PHELPS DODGE DEL PERU S.A.;ROSAS ZAGAZETA, JOSE CARLOS;S.M.R.L. DON LUCHO 2",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
EL MILAGRO (PAMPAS),RESIDUO MINERO,DESMONTE DE MINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.37759946,-74.87581638,010422495;010000307U;010036201;010037201;010037301;010172199A,DON LUCHO 2;EL MILAGRO;JUPITER TRECE;PUCAMACHAY 5;WILLY CINCO;WILLY CINCO,"ACEVEDO CHAVEZ, JULIO CESAR;BARRIONUEVO TOLENTINO, HECTOR;COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;CORPORACION MINERA CASTROVIRREYNA S.A.;MAYTA TORRES, OSCAR;MEDRANO COCHACHI, CORNELIO;MINERA PHELPS DODGE DEL PERU S.A.;ROSAS ZAGAZETA, JOSE CARLOS;S.M.R.L. DON LUCHO 2",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
EL MILAGRO (PAMPAS),LABOR MINERA,BOCAMINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.37810671,-74.87760786,010422495;010000307U;010036201;010037201;010037301;010172199A,DON LUCHO 2;EL MILAGRO;JUPITER TRECE;PUCAMACHAY 5;WILLY CINCO;WILLY CINCO,"ACEVEDO CHAVEZ, JULIO CESAR;BARRIONUEVO TOLENTINO, HECTOR;COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;CORPORACION MINERA CASTROVIRREYNA S.A.;MAYTA TORRES, OSCAR;MEDRANO COCHACHI, CORNELIO;MINERA PHELPS DODGE DEL PERU S.A.;ROSAS ZAGAZETA, JOSE CARLOS;S.M.R.L. DON LUCHO 2",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
EL MILAGRO (PAMPAS),RESIDUO MINERO,DESMONTE DE MINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.37810671,-74.87760786,010422495;010000307U;010036201;010037201;010037301;010172199A,DON LUCHO 2;EL MILAGRO;JUPITER TRECE;PUCAMACHAY 5;WILLY CINCO;WILLY CINCO,"ACEVEDO CHAVEZ, JULIO CESAR;BARRIONUEVO TOLENTINO, HECTOR;COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;CORPORACION MINERA CASTROVIRREYNA S.A.;MAYTA TORRES, OSCAR;MEDRANO COCHACHI, CORNELIO;MINERA PHELPS DODGE DEL PERU S.A.;ROSAS ZAGAZETA, JOSE CARLOS;S.M.R.L. DON LUCHO 2",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
EL MILAGRO (PAMPAS),LABOR MINERA,BOCAMINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.37646121,-74.87807971,010422495;010000307U;010036201;010037201;010037301;010172199A,DON LUCHO 2;EL MILAGRO;JUPITER TRECE;PUCAMACHAY 5;WILLY CINCO;WILLY CINCO,"ACEVEDO CHAVEZ, JULIO CESAR;BARRIONUEVO TOLENTINO, HECTOR;COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;CORPORACION MINERA CASTROVIRREYNA S.A.;MAYTA TORRES, OSCAR;MEDRANO COCHACHI, CORNELIO;MINERA PHELPS DODGE DEL PERU S.A.;ROSAS ZAGAZETA, JOSE CARLOS;S.M.R.L. DON LUCHO 2",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
EL MILAGRO (PAMPAS),RESIDUO MINERO,DESMONTE DE MINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.37646121,-74.87807971,010422495;010000307U;010036201;010037201;010037301;010172199A,DON LUCHO 2;EL MILAGRO;JUPITER TRECE;PUCAMACHAY 5;WILLY CINCO;WILLY CINCO,"ACEVEDO CHAVEZ, JULIO CESAR;BARRIONUEVO TOLENTINO, HECTOR;COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;CORPORACION MINERA CASTROVIRREYNA S.A.;MAYTA TORRES, OSCAR;MEDRANO COCHACHI, CORNELIO;MINERA PHELPS DODGE DEL PERU S.A.;ROSAS ZAGAZETA, JOSE CARLOS;S.M.R.L. DON LUCHO 2",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
EL MILAGRO (PAMPAS),LABOR MINERA,BOCAMINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.34975753,-74.87529502,010311395;010000307U;010314903;010365996;010172199,COBRE SEIS;EL MILAGRO;NEMESIS I;NUEVO COBRE SEIS;WILLY 4,"COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;COMPLEJO MINERO INDUSTRIAL S.R.L.;INVERSIONES MINERAS EL PUENTE S.A.;MINERA PHELPS DODGE DEL PERU S.A.;S.M.R.L. NEMESIS I;SOUTHERN PERU LIMITED, SUCURSAL DEL PERU",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
EL MILAGRO (PAMPAS),RESIDUO MINERO,DESMONTE DE MINA,PAMPAS,AYACUCHO,CANGALLO,PARAS,-13.34975753,-74.87529502,010311395;010000307U;010314903;010365996;010172199,COBRE SEIS;EL MILAGRO;NEMESIS I;NUEVO COBRE SEIS;WILLY 4,"COMPAÑIA DE MINAS BUENAVENTURA S.A.A.;COMPLEJO MINERO INDUSTRIAL S.R.L.;INVERSIONES MINERAS EL PUENTE S.A.;MINERA PHELPS DODGE DEL PERU S.A.;S.M.R.L. NEMESIS I;SOUTHERN PERU LIMITED, SUCURSAL DEL PERU",NO IDENTIFICADO,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,Plan de Cierre del Proyecto de Exploración EL MILAGRO,0,1
PUZZOLANAS DE PACAYCASA,LABOR MINERA,TAJO,MANTARO,AYACUCHO,HUAMANGA,PACAYCASA,-13.05852494,-74.21655762,10062198,ANDINO 98A,CEMENTO ANDINO S.A.,NO IDENTIFICADO,---,---,24,1
CALIZA DE SIMPAPATA,LABOR MINERA,TAJO,MANTARO,AYACUCHO,HUAMANGA,PACAYCASA,-13.07889690,-74.26281510,10389297,MINA SINPAPATA,"MUÑOZ QUISPE, MARIO",NO IDENTIFICADO,---,---,27,2
AREA ANOMALA DE SOCCOS,LABOR MINERA,TRINCHERA,MANTARO,AYACUCHO,HUAMANGA,SOCOS,-13.20669016,-74.27352626,10159996,SANTA ROSA DE SOCOS,COMPAÑIA MINERA URIHUANA S.A.,NO IDENTIFICADO,---,---,31,2
MACHU CRUZ,INFRAESTRUCTURA,NO DETERMINADO,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.59457635,-74.26522105,010257493;10000134Y01;010341810,ANTA 3;DOÑA ROSA;SILVER MC3,"BOTTO BUSTAMANTE, JOSE FRANCISCO;BOTTO EYZAGUIRRE DE PATIÑO, MARIA DE LAS MERCEDES;BOTTO EYZAGUIRRE, JOSE FRANCISCO;BOTTO EYZAGUIRRE, MARIA DEL ROSARIO;BOTTO EYZAGUIRRE, MARIA JOSEFA;BOTTO EYZAGUIRRE, MARIA SOLEDAD;BOTTO EYZAGUIRRE, ROSA MARIA;BOTTO IGLESIAS, JOSE MIGUEL;BOTTO IGLESIAS, PAMELA;BOTTO SALAZAR, JOSE FRANCISCO;BOTTO SALAZAR, VANNESA MARTINA;COMPAÑIA MINERA ARGENTO S.R.L.;EYZAGUIRRE REYES VDA DE BOTTO, ROSA BENEDICTA;FRESNILLO PERU S.A.C.;IGLESIAS LENTI, ANA MARIA FLAVIA;S.M.R.L. CERRO DE ORO TRES;YAURI CCORPA, CHRISTOPHER JHONATHAN;YAURI CCORPA, MARCO EDUARDO",NO IDENTIFICADO,---,---,20,1
COLLUCLLA,LABOR MINERA,BOCAMINA,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.57379526,-74.26360047,10010332X01;010246794;10005622X01,IRURO;LA QUINUA;PILARICA,COMPAÑIA MINERA ARGENTO S.R.L.;FRESNILLO PERU S.A.C.;S.M.R.L. IRURO DE ICA;S.M.R.L. PILARICA DE ICA,NO IDENTIFICADO,---,---,18,1
COLLUCLLA,LABOR MINERA,BOCAMINA,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.57377689,-74.26350771,10010332X01;010246794;10005622X01,IRURO;LA QUINUA;PILARICA,COMPAÑIA MINERA ARGENTO S.R.L.;FRESNILLO PERU S.A.C.;S.M.R.L. IRURO DE ICA;S.M.R.L. PILARICA DE ICA,NO IDENTIFICADO,---,---,27,2
COLLUCLLA,LABOR MINERA,CHIMENEA,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.57283015,-74.26431846,10010332X01;010246794;10005622X01,IRURO;LA QUINUA;PILARICA,COMPAÑIA MINERA ARGENTO S.R.L.;FRESNILLO PERU S.A.C.;S.M.R.L. IRURO DE ICA;S.M.R.L. PILARICA DE ICA,NO IDENTIFICADO,---,---,35,2
COLLUCLLA,LABOR MINERA,TAJO,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.57355856,-74.26308142,10010332X01;010246794;10005622X01,IRURO;LA QUINUA;PILARICA,COMPAÑIA MINERA ARGENTO S.R.L.;FRESNILLO PERU S.A.C.;S.M.R.L. IRURO DE ICA;S.M.R.L. PILARICA DE ICA,NO IDENTIFICADO,---,---,27,2
COLLUCLLA,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.57492554,-74.26365242,010738495;10010332X01;010246794;10005622X01;010341810,ASC106;IRURO;LA QUINUA;PILARICA;SILVER MC3,"COMPAÑIA MINERA ARGENTO S.R.L.;DE LUCIO PEZET, FELIPE ALBERTO;FRESNILLO PERU S.A.C.;S.M.R.L. CERRO DE ORO TRES;S.M.R.L. IRURO DE ICA;S.M.R.L. PILARICA DE ICA;YAURI CCORPA, CHRISTOPHER JHONATHAN;YAURI CCORPA, MARCO EDUARDO",NO IDENTIFICADO,---,---,24,1
MACHU CRUZ,INFRAESTRUCTURA,NO DETERMINADO,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.59509759,-74.26422596,010257493;10000134Y01;010341810,ANTA 3;DOÑA ROSA;SILVER MC3,"BOTTO BUSTAMANTE, JOSE FRANCISCO;BOTTO EYZAGUIRRE DE PATIÑO, MARIA DE LAS MERCEDES;BOTTO EYZAGUIRRE, JOSE FRANCISCO;BOTTO EYZAGUIRRE, MARIA DEL ROSARIO;BOTTO EYZAGUIRRE, MARIA JOSEFA;BOTTO EYZAGUIRRE, MARIA SOLEDAD;BOTTO EYZAGUIRRE, ROSA MARIA;BOTTO IGLESIAS, JOSE MIGUEL;BOTTO IGLESIAS, PAMELA;BOTTO SALAZAR, JOSE FRANCISCO;BOTTO SALAZAR, VANNESA MARTINA;COMPAÑIA MINERA ARGENTO S.R.L.;EYZAGUIRRE REYES VDA DE BOTTO, ROSA BENEDICTA;FRESNILLO PERU S.A.C.;IGLESIAS LENTI, ANA MARIA FLAVIA;S.M.R.L. CERRO DE ORO TRES;YAURI CCORPA, CHRISTOPHER JHONATHAN;YAURI CCORPA, MARCO EDUARDO",NO IDENTIFICADO,---,---,24,1
COLLUCLLA,LABOR MINERA,TRINCHERA,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.57257233,-74.26283406,10010332X01;010246794;10005622X01,IRURO;LA QUINUA;PILARICA,COMPAÑIA MINERA ARGENTO S.R.L.;FRESNILLO PERU S.A.C.;S.M.R.L. IRURO DE ICA;S.M.R.L. PILARICA DE ICA,NO IDENTIFICADO,---,---,20,1
COLLUCLLA,LABOR MINERA,BOCAMINA,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.57245471,-74.26280660,10010332X01;010246794;10005622X01,IRURO;LA QUINUA;PILARICA,COMPAÑIA MINERA ARGENTO S.R.L.;FRESNILLO PERU S.A.C.;S.M.R.L. IRURO DE ICA;S.M.R.L. PILARICA DE ICA,NO IDENTIFICADO,---,---,31,2
COLLUCLLA,LABOR MINERA,RAMPA,ACARI,AYACUCHO,LUCANAS,LUCANAS,-14.57298027,-74.26318545,10010332X01;010246794;10005622X01,IRURO;LA QUINUA;PILARICA,COMPAÑIA MINERA ARGENTO S.R.L.;FRESNILLO PERU S.A.C.;S.M.R.L. IRURO DE ICA;S.M.R.L. PILARICA DE ICA,NO IDENTIFICADO,---,---,27,2
CONSUELO 2,RESIDUO MINERO,RELAVES,GRANDE,AYACUCHO,LUCANAS,OTOCA,-14.52037752,-74.75385091,010626595;010181195,CULL I;MARIA 9,"MINERA DEL SUROESTE S.A.;SANTOLALLA VILLANUEVA MEYER, BENJAMIN MAUR",NO IDENTIFICADO,---,---,43,3
MINERA ZORRO PLATEADO,LABOR MINERA,BOCAMINA,GRANDE,AYACUCHO,LUCANAS,OTOCA,-14.49014581,-74.68801515,010543995;10009395X01;010316305;010044001;10011247X01;P0400153,CULL IV;DEMASIA RAQUEL;EL INGE2005;LAGARTO;NICO Nº 1;VICTOR VELASQUEZ VIZCARRA,"COMPAÑIA MINERA SAN NICOLAS S.A.;COMPAÑIA MINERA ZORRO PLATEADO S.A.;MINERA DEL SUROESTE S.A.;MINERCOBRE S.A.C.;MINERIA CORPORATIVA S.A.C.;SANTOLALLA VILLANUEVA MEYER, ALVARO FEDERICO;ZEGARRA FREUND, JOSE MANUEL",NO IDENTIFICADO,---,---,45,3
MINERA ZORRO PLATEADO,RESIDUO MINERO,RELAVES,GRANDE,AYACUCHO,LUCANAS,OTOCA,-14.49047886,-74.68690109,010543995;010316305;010227306;010044001;010086601;10011247X01,CULL IV;EL INGE2005;EL INGE2006;LAGARTO;LIMONCILLO;NICO Nº 1,"COMPAÑIA MINERA SAN NICOLAS S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;MINERA DEL SUROESTE S.A.;MINERCOBRE S.A.C.;MINERIA CORPORATIVA S.A.C.;SANTOLALLA VILLANUEVA MEYER, ALVARO FEDERICO;ZEGARRA FREUND, JOSE MANUEL",NO IDENTIFICADO,---,---,55,4
MINERA ZORRO PLATEADO,LABOR MINERA,BOCAMINA,GRANDE,AYACUCHO,LUCANAS,OTOCA,-14.48990629,-74.63473028,010368011;010769795,JUMICAMO;RIO URUYSA 1000,"ACUARIOS MINERA Y EXPLORADORA S.A.;CALDERON MONTENEGRO, JULIETA DEL MILAGROS",NO IDENTIFICADO,---,---,45,3
MINA RUBI,RESIDUO MINERO,RELAVES,ACARI,AYACUCHO,LUCANAS,PUQUIO,-14.74453600,-74.02099276,010048905;10008297X01;010330094;010098308;010000114U,ANDRES 2005;MINAS RUBI Nº 1;RUBI 94-6;SAN SEBASTIAN 2008;U.E.A. EXPLORACIONES ANDINAS S.A.C.,"COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA SAN IGNACIO DE MOROCOCHA S.A.A.;COMPAÑIA MINERA SIPAN S.A.C.;ESCUDERO CASTILLO, LUISA MONICA;EXPLORACIONES ANDINAS S.A.C.;EXPLORACIONES GREAT PROJECT S.A.C.;MINERA PACASO S.A.C.;MINERA PITAY S.A.C.;MINERA QORIHUAYTA S.A.C.;S.M.R.L. LA CAPILLA 1;S.M.R.L. URANO Nº 2 DE ICA",NO IDENTIFICADO,---,---,24,1
MINA RUBI,RESIDUO MINERO,RELAVES,ACARI,AYACUCHO,LUCANAS,PUQUIO,-14.74375159,-74.02148861,010048905;10008297X01;010330094;010098308;010000114U,ANDRES 2005;MINAS RUBI Nº 1;RUBI 94-6;SAN SEBASTIAN 2008;U.E.A. EXPLORACIONES ANDINAS S.A.C.,"COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA SAN IGNACIO DE MOROCOCHA S.A.A.;COMPAÑIA MINERA SIPAN S.A.C.;ESCUDERO CASTILLO, LUISA MONICA;EXPLORACIONES ANDINAS S.A.C.;EXPLORACIONES GREAT PROJECT S.A.C.;MINERA PACASO S.A.C.;MINERA PITAY S.A.C.;MINERA QORIHUAYTA S.A.C.;S.M.R.L. LA CAPILLA 1;S.M.R.L. URANO Nº 2 DE ICA",NO IDENTIFICADO,---,---,25,1
MINA RUBI,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,ACARI,AYACUCHO,LUCANAS,PUQUIO,-14.74587606,-74.02148841,010017605;10008297X01;010138310;010330094;010000114U,FABIANA I;MINAS RUBI Nº 1;PUCAORJO DOS;RUBI 94-6;U.E.A. EXPLORACIONES ANDINAS S.A.C.,"ARTEAGA HAKIM, CLAUDIA ROSARIO;COMPAÑIA MINERA SAN IGNACIO DE MOROCOCHA S.A.A.;COMPAÑIA MINERA SIPAN S.A.C.;EXPLORACIONES ANDINAS S.A.C.;FRESNILLO PERU S.A.C.;KINGSGATE PERU S.R.L.;MINERA PACASO S.A.C.;MINERA QORIHUAYTA S.A.C.;S.M.R.L. LA CAPILLA 1;S.M.R.L. URANO Nº 2 DE ICA",NO IDENTIFICADO,---,---,25,1
PIRHUA - PUQUIO,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,ACARI,AYACUCHO,LUCANAS,PUQUIO,-14.78222657,-74.00030927,10010374X01;010330394;010003602U;010086300,DOS CRUCES A;RUBI 94 - 9;SACA SI PUEDES;TATIANA 38,"BANCO MINERO DEL PERU EN LIQUIDACION;COMPAÑIA MINERA AURIFERA DEL SUR S.A.;CORPORACION MINERA LIBRA S.A.C.;CRUCES ACOSTA, HECTOR ALBERTO;GUTIERREZ RISCO, PEDRO HUGO;S.M.R.L. LA CAPILLA 1;S.M.R.L. PEPITA Nº 1 DE ICA",NO IDENTIFICADO,---,---,14,1
PIRHUA - PUQUIO,RESIDUO MINERO,DESMONTE DE MINA,ACARI,AYACUCHO,LUCANAS,PUQUIO,-14.78222657,-74.00030927,10010374X01;010330394;010003602U;010086300,DOS CRUCES A;RUBI 94 - 9;SACA SI PUEDES;TATIANA 38,"BANCO MINERO DEL PERU EN LIQUIDACION;COMPAÑIA MINERA AURIFERA DEL SUR S.A.;CORPORACION MINERA LIBRA S.A.C.;CRUCES ACOSTA, HECTOR ALBERTO;GUTIERREZ RISCO, PEDRO HUGO;S.M.R.L. LA CAPILLA 1;S.M.R.L. PEPITA Nº 1 DE ICA",NO IDENTIFICADO,---,---,41,3
