EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
EL CHUNCHO,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08629947,-75.41375177,08020494X01,EL CHUNCHO,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.",NO IDENTIFICADO,---,---,24,1
EL CHUNCHO,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08652279,-75.41576647,08020494X01,EL CHUNCHO,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.",NO IDENTIFICADO,---,---,31,2
EL CHUNCHO,RESIDUO MINERO,RELAVES,PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08638619,-75.41645299,010205816;010190116;08020494X01;010181316;010188516;010176316,CERRO HUARANGO;DIANA PRINCESA;EL CHUNCHO;EL CHUNCHO 2016-I;PICHITA 01;SAN VICENTE 262,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.;MAYO SIMON, PEDRO PABLO;PACHECO ORTIZ, MARIANO;POLIPROM S.A.C.;RAMIREZ ROMERO, RUTH VENORA;TEJADA ROSPIGLIOSI, ROMAN LUCIANO",NO IDENTIFICADO,---,---,22,1
EL CHUNCHO,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08603744,-75.41357743,010205816;010190116;08020494X01;010181316;010188516;010176316,CERRO HUARANGO;DIANA PRINCESA;EL CHUNCHO;EL CHUNCHO 2016-I;PICHITA 01;SAN VICENTE 262,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.;MAYO SIMON, PEDRO PABLO;PACHECO ORTIZ, MARIANO;POLIPROM S.A.C.;RAMIREZ ROMERO, RUTH VENORA;TEJADA ROSPIGLIOSI, ROMAN LUCIANO",NO IDENTIFICADO,---,---,18,1
EL CHUNCHO,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08587453,-75.41366876,010205816;010190116;08020494X01;010181316;010188516;010176316,CERRO HUARANGO;DIANA PRINCESA;EL CHUNCHO;EL CHUNCHO 2016-I;PICHITA 01;SAN VICENTE 262,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.;MAYO SIMON, PEDRO PABLO;PACHECO ORTIZ, MARIANO;POLIPROM S.A.C.;RAMIREZ ROMERO, RUTH VENORA;TEJADA ROSPIGLIOSI, ROMAN LUCIANO",NO IDENTIFICADO,---,---,22,1
EL CHUNCHO,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08617141,-75.41480456,010205816;010190116;08020494X01;010181316;010188516;010176316,CERRO HUARANGO;DIANA PRINCESA;EL CHUNCHO;EL CHUNCHO 2016-I;PICHITA 01;SAN VICENTE 262,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.;MAYO SIMON, PEDRO PABLO;PACHECO ORTIZ, MARIANO;POLIPROM S.A.C.;RAMIREZ ROMERO, RUTH VENORA;TEJADA ROSPIGLIOSI, ROMAN LUCIANO",NO IDENTIFICADO,---,---,24,1
EL CHUNCHO,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08633341,-75.41537248,010205816;010190116;08020494X01;010181316;010188516;010176316,CERRO HUARANGO;DIANA PRINCESA;EL CHUNCHO;EL CHUNCHO 2016-I;PICHITA 01;SAN VICENTE 262,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.;MAYO SIMON, PEDRO PABLO;PACHECO ORTIZ, MARIANO;POLIPROM S.A.C.;RAMIREZ ROMERO, RUTH VENORA;TEJADA ROSPIGLIOSI, ROMAN LUCIANO",NO IDENTIFICADO,---,---,24,1
EL CHUNCHO,LABOR MINERA,TAJO,PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08691906,-75.41696650,010205816;010190116;08020494X01;010181316;010188516;010176316,CERRO HUARANGO;DIANA PRINCESA;EL CHUNCHO;EL CHUNCHO 2016-I;PICHITA 01;SAN VICENTE 262,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.;MAYO SIMON, PEDRO PABLO;PACHECO ORTIZ, MARIANO;POLIPROM S.A.C.;RAMIREZ ROMERO, RUTH VENORA;TEJADA ROSPIGLIOSI, ROMAN LUCIANO",NO IDENTIFICADO,---,---,31,2
EL CHUNCHO,LABOR MINERA,TAJO,PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08686834,-75.41439351,010205816;010190116;08020494X01;010181316;010188516;010176316,CERRO HUARANGO;DIANA PRINCESA;EL CHUNCHO;EL CHUNCHO 2016-I;PICHITA 01;SAN VICENTE 262,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.;MAYO SIMON, PEDRO PABLO;PACHECO ORTIZ, MARIANO;POLIPROM S.A.C.;RAMIREZ ROMERO, RUTH VENORA;TEJADA ROSPIGLIOSI, ROMAN LUCIANO",NO IDENTIFICADO,---,---,31,2
EL CHUNCHO,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",PERENE,JUNIN,CHANCHAMAYO,SAN RAMON,-11.08605322,-75.41525305,010205816;010190116;08020494X01;010181316;010188516;010176316,CERRO HUARANGO;DIANA PRINCESA;EL CHUNCHO;EL CHUNCHO 2016-I;PICHITA 01;SAN VICENTE 262,"ARIAS DAVILA, JESUS;COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA LOS CHUNCHOS S.A.C.;EXPLORACIONES MINERAS SAN RAMON S.A.;MAYO SIMON, PEDRO PABLO;PACHECO ORTIZ, MARIANO;POLIPROM S.A.C.;RAMIREZ ROMERO, RUTH VENORA;TEJADA ROSPIGLIOSI, ROMAN LUCIANO",NO IDENTIFICADO,---,---,24,1
