EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
HUISLAMACHAY,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,-10.54993593,-76.36680239,010229499;04013254X01;010369304;010370004;010084894,AAEP 28;EL HERCAL-85;PDP 10;PDP 11;RETAZO 256,"CALIENES ZAMUDIO, LUIS EDGARD;CHANCADORA CENTAURO S.A.C.;COMPAÑIA MINERA AGREGADOS CALCAREOS S.A.;PLACER DOME DEL PERU S.A.C.;RIO TINTO FINANCE AND EXPLORATION LIMITED SUCURSAL",NO IDENTIFICADO,---,---,43,3
SANSÓN DORMIDO,RESIDUO MINERO,MATERIAL DE DESBROCE,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.47869762,-76.39331131,010364014;04000014Y01;010377804;690000815,GOYLLARI DOS;GOYLLARISQUIZGA-2;MACHIN-15;VIRGENCITA DE CHAPI N° 32,"COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;QUISPE HUERTAS, JAVIER ANGEL;SANCHEZ ARIAS, ROGER RAFAEL",NO IDENTIFICADO,---,---,35,2
ASALIA,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.47223407,-76.41759167,010136102;010264714;04000013Y01;010377704,GOYLLAR MINING COMPANY;GOYLLARISQUIZGA 2014;GOYLLARISQUIZGA-1;MACHIN-16,"COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;MARTINEZ ILDEFONSO, JESUS FERNANDO;TUCTO ESPINOZA, JAVIER ESTEBAN",NO IDENTIFICADO,---,---,29,2
SANSÓN DORMIDO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.47862669,-76.39299124,010364014;04000014Y01;010377804;690000815,GOYLLARI DOS;GOYLLARISQUIZGA-2;MACHIN-15;VIRGENCITA DE CHAPI N° 32,"COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;QUISPE HUERTAS, JAVIER ANGEL;SANCHEZ ARIAS, ROGER RAFAEL",NO IDENTIFICADO,---,---,29,2
LLAMAISHPANAN,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.48176820,-76.40236936,010136102;010364014;04000014Y01;010377804;690000815,GOYLLAR MINING COMPANY;GOYLLARI DOS;GOYLLARISQUIZGA-2;MACHIN-15;VIRGENCITA DE CHAPI N° 32,"COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;QUISPE HUERTAS, JAVIER ANGEL;SANCHEZ ARIAS, ROGER RAFAEL;TUCTO ESPINOZA, JAVIER ESTEBAN",NO IDENTIFICADO,---,---,25,1
POLVORINES GOYLLARISQUIZGA,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.47712928,-76.40453188,010136102;010364014;04000014Y01;010377804;690000815,GOYLLAR MINING COMPANY;GOYLLARI DOS;GOYLLARISQUIZGA-2;MACHIN-15;VIRGENCITA DE CHAPI N° 32,"COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;QUISPE HUERTAS, JAVIER ANGEL;SANCHEZ ARIAS, ROGER RAFAEL;TUCTO ESPINOZA, JAVIER ESTEBAN",NO IDENTIFICADO,---,---,20,1
POLVORINES GOYLLARISQUIZGA,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.47712928,-76.40453188,010136102;010364014;04000014Y01;010377804;690000815,GOYLLAR MINING COMPANY;GOYLLARI DOS;GOYLLARISQUIZGA-2;MACHIN-15;VIRGENCITA DE CHAPI N° 32,"COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;QUISPE HUERTAS, JAVIER ANGEL;SANCHEZ ARIAS, ROGER RAFAEL;TUCTO ESPINOZA, JAVIER ESTEBAN",NO IDENTIFICADO,---,---,20,1
LLAMAISHPANAN,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.47673313,-76.40004456,010364014;04000014Y01;010377804;690000815,GOYLLARI DOS;GOYLLARISQUIZGA-2;MACHIN-15;VIRGENCITA DE CHAPI N° 32,"COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;QUISPE HUERTAS, JAVIER ANGEL;SANCHEZ ARIAS, ROGER RAFAEL",NO IDENTIFICADO,---,---,20,1
COLQUIPUCRO,LABOR MINERA,CHIMENEA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42156438,-76.53134064,010213016;04001400Y01;010352205,AZUL HUANCA;DESCUBRIDORA;TK COL 22,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,31,2
COLQUIPUCRO,LABOR MINERA,CHIMENEA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42150017,-76.53153212,010213016;04011417X01;010061406,AZUL HUANCA;GRAN BRETAÑA Nº 73;TK COL 29 A,"BARREDA MOLLER, ALFONSO;COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.",NO IDENTIFICADO,---,---,31,2
COLQUIPUCRO,LABOR MINERA,CHIMENEA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42158325,-76.53117633,010213016;04001400Y01;010352205,AZUL HUANCA;DESCUBRIDORA;TK COL 22,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,39,3
COLQUIPUCRO,LABOR MINERA,TAJEO COMUNICADO,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42357338,-76.53095771,010213016;04008058X01;010353305,AZUL HUANCA;SAN JUAN;TK COL 33,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,25,1
COLQUIPUCRO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42561303,-76.53172576,010213016;04015181X01;010351705,AZUL HUANCA;COLQUIPUCRO Nº 1;TK COL 17,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,22,1
COLQUIPUCRO,LABOR MINERA,TAJEO COMUNICADO,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42323130,-76.53064550,010213016;04008058X01;010353305,AZUL HUANCA;SAN JUAN;TK COL 33,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,27,2
COLQUIPUCRO,RESIDUO MINERO,DESMONTE DE MINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42561303,-76.53172576,010213016;04015181X01;010351705,AZUL HUANCA;COLQUIPUCRO Nº 1;TK COL 17,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,27,2
COLQUIPUCRO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42483734,-76.53133836,010213016;04008058X01;010353305,AZUL HUANCA;SAN JUAN;TK COL 33,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,24,1
COLQUIPUCRO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42343523,-76.53148678,010213016;04008058X01;010353305,AZUL HUANCA;SAN JUAN;TK COL 33,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,29,2
COLQUIPUCRO,RESIDUO MINERO,RESIDUOS DE CARBON,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42404805,-76.53190078,010213016;04008058X01;010353305,AZUL HUANCA;SAN JUAN;TK COL 33,COMPAÑIA MINERA COLQUIPUCRO S.A.;COPLEX S A C;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,31,2
CULCUY,LABOR MINERA,CHIMENEA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42969208,-76.51052814,04011260X01;010350305,ALBERTON 12;TK COL 3,COMPAÑIA MINERA COLQUIPUCRO S.A.;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,29,2
CULCUY,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42965201,-76.50752295,04011260X01;010350305;010470206,ALBERTON 12;TK COL 3;TK COL 39,COMPAÑIA MINERA COLQUIPUCRO S.A.;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,22,1
CULCUY,LABOR MINERA,CHIMENEA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42971950,-76.51046433,04011260X01;010350305,ALBERTON 12;TK COL 3,COMPAÑIA MINERA COLQUIPUCRO S.A.;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,22,1
CULCUY,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42967914,-76.50752308,04011260X01;010350305;010470206,ALBERTON 12;TK COL 3;TK COL 39,COMPAÑIA MINERA COLQUIPUCRO S.A.;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,20,1
CULCUY,LABOR MINERA,TRINCHERA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42998499,-76.51168040,04011260X01;010350305,ALBERTON 12;TK COL 3,COMPAÑIA MINERA COLQUIPUCRO S.A.;TINKA RESOURCES S.A.;TINKA RESOURCES S.A.C.,NO IDENTIFICADO,---,---,18,1
COLQUIPUCRO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42554320,-76.53120481,---,---,---,NO IDENTIFICADO,---,---,31,2
COLQUIPUCRO,LABOR MINERA,CHIMENEA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42256051,-76.53100757,---,---,---,NO IDENTIFICADO,---,---,29,2
COLQUIPUCRO,LABOR MINERA,TAJEO COMUNICADO,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42424023,-76.53141764,---,---,---,NO IDENTIFICADO,---,---,29,2
COLQUIPUCRO,LABOR MINERA,CHIMENEA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42394196,-76.53139792,---,---,---,NO IDENTIFICADO,---,---,29,2
COLQUIPUCRO,LABOR MINERA,TAJEO COMUNICADO,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42351681,-76.53144151,---,---,---,NO IDENTIFICADO,---,---,29,2
COLQUIPUCRO,LABOR MINERA,TAJEO COMUNICADO,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42451068,-76.53158337,---,---,---,NO IDENTIFICADO,---,---,31,2
COLQUIPUCRO,LABOR MINERA,CHIMENEA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.42449400,-76.53129102,---,---,---,NO IDENTIFICADO,---,---,31,2
CAUDALOSA 1,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.45658028,-76.29489105,010528795;04011329X01;04012379X01;010012606,AMBO 32;CAUDALOSA;CONSTANTE Nº 1;VINCHOS,CANTERA CENIT S.A.;COMPAÑIA MINERA PEDREGAL S.A.;COMPAÑIA MINERA TRIPSA S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;MINERA DEL HILL S.A.;MINERA DEL HILL S.A.C.;MINERA LOS ANDES SOCIEDAD ANONIMA CERRADA;PERU STONE S.A.;SOMINBOR S.A.,NO IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PLAN DE CIERRE DE PASIVOS AMBIENTALES MINEROS DE LA EX U.M. CAUDALOSA 1,76,5
CAUDALOSA 1,LABOR MINERA,TRINCHERA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.45197335,-76.29376660,010528795;04011329X01;04012379X01;010012606,AMBO 32;CAUDALOSA;CONSTANTE Nº 1;VINCHOS,CANTERA CENIT S.A.;COMPAÑIA MINERA PEDREGAL S.A.;COMPAÑIA MINERA TRIPSA S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;MINERA DEL HILL S.A.;MINERA DEL HILL S.A.C.;MINERA LOS ANDES SOCIEDAD ANONIMA CERRADA;PERU STONE S.A.;SOMINBOR S.A.,NO IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PLAN DE CIERRE DE PASIVOS AMBIENTALES MINEROS DE LA EX U.M. CAUDALOSA 1,75,5
AZULMINA 2,RESIDUO MINERO,RELAVES,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.41009349,-76.37538695,010527995;010303404,AMBO 29;MACHIN-1,COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.,IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PLAN DE CIERRE DE PASIVOS AMBIENTALES MINEROS DE LA EX U.M. AZULMINA 1 Y 2,71,5
CAUDALOSA 1,LABOR MINERA,TAJEO COMUNICADO,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.45685869,-76.29535810,010528795;04011329X01;04012379X01;010012606,AMBO 32;CAUDALOSA;CONSTANTE Nº 1;VINCHOS,CANTERA CENIT S.A.;COMPAÑIA MINERA PEDREGAL S.A.;COMPAÑIA MINERA TRIPSA S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;MINERA DEL HILL S.A.;MINERA DEL HILL S.A.C.;MINERA LOS ANDES SOCIEDAD ANONIMA CERRADA;PERU STONE S.A.;SOMINBOR S.A.,NO IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PLAN DE CIERRE DE PASIVOS AMBIENTALES MINEROS DE LA EX U.M. CAUDALOSA 1,67,5
CAUDALOSA 1,LABOR MINERA,TRINCHERA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.45508830,-76.29712300,010528795;04011329X01;010012806A;010012606,AMBO 32;CAUDALOSA;RAULITO DE VINCHOS 4;VINCHOS,COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;MINERA DEL HILL S.A.;MINERA DEL HILL S.A.C.;MINERA LOS ANDES SOCIEDAD ANONIMA CERRADA,NO IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PLAN DE CIERRE DE PASIVOS AMBIENTALES MINEROS DE LA EX U.M. CAUDALOSA 1,63,5
CAUDALOSA,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.45646408,-76.28561821,04011329X01;04012379X01;04013226X01;04013244X01;010346905;010318493;010012606,CAUDALOSA;CONSTANTE Nº 1;DON RICARDO;DON RICARDO III;RAULITO DE VINCHOS 1;SALVADORA;VINCHOS,CANTERA CENIT S.A.;COMPAÑIA MINERA PEDREGAL S.A.;COMPAÑIA MINERA TRIPSA S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA EXPLOTADORA DE VINCHOS LTDA S.A.C.;MINERA DEL HILL S.A.;MINERA DEL HILL S.A.C.;MINERA LOS ANDES SOCIEDAD ANONIMA CERRADA;PERU STONE S.A.;S.M.R.L. DON RICARDO III DE CERRO DE PASCO;SOMINBOR S.A.,NO IDENTIFICADO,---,---,63,5
PACOS HILL,RESIDUO MINERO,DESMONTE DE MINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.54332446,-76.30952545,010087815;04013187X01;010052815;010086815;010055815;010055615;04013412X02;010038415;010027815;010002915;010073315,CHOLE I;EL AGUILA;EL AGUILA M;FELIPITO 2015;PAMPA UNO F;PAMPA 01;PAMPA 03;PLOMOMINA TRES;SANTA-CECILIA;STAR GIRL 3;YACKY 2,"COMPAÑIA MINERA ARES S.A.C.;COMPAÑIA MINERA MILPO S.A.A.;EMPRESA ADMINISTRADORA CERRO S.A.C.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA PARAGSHA S.A.;EMPRESA MINERA PARAGSHA S.A.C.;FRESNILLO PERU S.A.C.;GUTIERREZ TRINIDAD, ESTEFANI GISELL;MARTINEZ CONTRATISTAS E INGENIERIA S.A;MINERA EL AGUILA S.A.C.;S.M.R.L. EL AGUILA DE CERRO DE PASCO;SOCIEDAD MINERA DE RESPONSABILIDAD LIMITADA ISLAY 4;TEJERINA ZARICH, RAFAEL EDUARDO",NO IDENTIFICADO,---,---,37,2
JOGOCHUCSHO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.42964185,-76.36911526,010527995;010168595;010303504;010102498,AMBO 29;GREGORIO;MACHIN-2;RAMBO 5,COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;SOCIEDAD MINERA SAN GREGORIO S.A.,NO IDENTIFICADO,---,---,35,2
CAUDALOSA 1,RESIDUO MINERO,DESMONTE DE MINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.45197335,-76.29376660,010528795;04011329X01;04012379X01;010012606,AMBO 32;CAUDALOSA;CONSTANTE Nº 1;VINCHOS,CANTERA CENIT S.A.;COMPAÑIA MINERA PEDREGAL S.A.;COMPAÑIA MINERA TRIPSA S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;MINERA DEL HILL S.A.;MINERA DEL HILL S.A.C.;MINERA LOS ANDES SOCIEDAD ANONIMA CERRADA;PERU STONE S.A.;SOMINBOR S.A.,NO IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PLAN DE CIERRE DE PASIVOS AMBIENTALES MINEROS DE LA EX U.M. CAUDALOSA 1,53,4
JOGOCHUCSHO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.43029671,-76.36610381,010527995;04012004X01;010168595;010303504;010102498;010003215U;010004473U,AMBO 29;CLAUDIA;GREGORIO;MACHIN-2;RAMBO 5;SAN DANIEL;SAN DANIEL,COMPAÑIA MINERA JOGOCHUCCHO S.A.;COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;JAGUILAS SAC;MARMOLITOS S.A.C;SOCIEDAD MINERA SAN GREGORIO S.A.,NO IDENTIFICADO,---,---,39,3
SAN ANTONIO 2,LABOR MINERA,TRINCHERA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.45463560,-76.28610399,04011329X01;04012379X01;04013226X01;04013244X01;010346905;010318493;010012606,CAUDALOSA;CONSTANTE Nº 1;DON RICARDO;DON RICARDO III;RAULITO DE VINCHOS 1;SALVADORA;VINCHOS,CANTERA CENIT S.A.;COMPAÑIA MINERA PEDREGAL S.A.;COMPAÑIA MINERA TRIPSA S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;EMPRESA EXPLOTADORA DE VINCHOS LTDA S.A.C.;MINERA DEL HILL S.A.;MINERA DEL HILL S.A.C.;MINERA LOS ANDES SOCIEDAD ANONIMA CERRADA;PERU STONE S.A.;S.M.R.L. DON RICARDO III DE CERRO DE PASCO;SOMINBOR S.A.,NO IDENTIFICADO,---,---,49,3
JOGOCHUCSHO,LABOR MINERA,TAJEO COMUNICADO,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.42864562,-76.36949455,010527995;010168595;010303504;010310304;04010185X01;010130204;010102498,AMBO 29;GREGORIO;MACHIN-2;MACHIN-5;MANUELA;MARIA DEL PILAR DE TUSI;RAMBO 5,"BERROSPI GORA, CARLOS MARCELO;BERROSPI GORA, JORGE;BERROSPI GORA, JUAN TEODOLFO;COMPAÑIA MINERA CCORIA S.A.;COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;CONCESION MINERA MARIA DEL PILAR DE TUSI S.C.R.L.;DIAZ RIOS, MARIA ALFONSINA;GREENEX S.A.C.;S.M.R.L. MANUELA DE CERRO DE PASCO;SOCIEDAD MINERA SAN GREGORIO S.A.",NO IDENTIFICADO,---,---,45,3
JOGOCHUCSHO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.42992203,-76.36914389,010527995;010168595;010303504;010102498,AMBO 29;GREGORIO;MACHIN-2;RAMBO 5,COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;SOCIEDAD MINERA SAN GREGORIO S.A.,NO IDENTIFICADO,---,---,37,2
JOGOCHUCSHO,RESIDUO MINERO,DESMONTE DE MINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.43030759,-76.36567454,010527995;04012004X01;010168595;010303504;010102498;010003215U;010004473U,AMBO 29;CLAUDIA;GREGORIO;MACHIN-2;RAMBO 5;SAN DANIEL;SAN DANIEL,COMPAÑIA MINERA JOGOCHUCCHO S.A.;COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;JAGUILAS SAC;MARMOLITOS S.A.C;SOCIEDAD MINERA SAN GREGORIO S.A.,NO IDENTIFICADO,---,---,39,3
JOGOCHUCSHO,RESIDUO MINERO,DESMONTE DE MINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.42955398,-76.36852115,010527995;010168595;010303504;010102498,AMBO 29;GREGORIO;MACHIN-2;RAMBO 5,COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;SOCIEDAD MINERA SAN GREGORIO S.A.,NO IDENTIFICADO,---,---,39,3
AZULMINA 2,RESIDUO MINERO,DESMONTE DE MINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.41301279,-76.37567376,010527995;010303404;010102498,AMBO 29;MACHIN-1;RAMBO 5,COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.,IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PLAN DE CIERRE DE PASIVOS AMBIENTALES MINEROS DE LA EX U.M. AZULMINA 1 Y 2,45,3
JOGOCHUCSHO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.42598046,-76.37109051,010527995;010168595;010303504;010102498;04010446X01,AMBO 29;GREGORIO;MACHIN-2;RAMBO 5;SAN GREGORIO,COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;S.M.R.L. SAN GREGORIO DE CERRO DE PASCO;SOCIEDAD MINERA SAN GREGORIO S.A.,NO IDENTIFICADO,---,---,39,3
AZULMINA 1,RESIDUO MINERO,DESMONTE DE MINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.41472601,-76.37677733,010527995;010303404;010102498,AMBO 29;MACHIN-1;RAMBO 5,COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.,IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PLAN DE CIERRE DE PASIVOS AMBIENTALES MINEROS DE LA EX U.M. AZULMINA 1 Y 2,45,3
JOGOCHUCSHO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.42679422,-76.37109407,010527995;010168595;010303504;010102498,AMBO 29;GREGORIO;MACHIN-2;RAMBO 5,COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;GREENEX S.A.C.;SOCIEDAD MINERA SAN GREGORIO S.A.,NO IDENTIFICADO,---,---,33,2
JOGOCHUCSHO,LABOR MINERA,BOCAMINA,ALTO HUALLAGA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.42921239,-76.37016382,010527995;010168595;010303504;010310304;04010185X01;010130204;010102498,AMBO 29;GREGORIO;MACHIN-2;MACHIN-5;MANUELA;MARIA DEL PILAR DE TUSI;RAMBO 5,"BERROSPI GORA, CARLOS MARCELO;BERROSPI GORA, JORGE;BERROSPI GORA, JUAN TEODOLFO;COMPAÑIA MINERA CCORIA S.A.;COMPAÑIA MINERA SIPAN S.A.;COMPAÑIA MINERA VICHAYCOCHA S.A.C.;CONCESION MINERA MARIA DEL PILAR DE TUSI S.C.R.L.;DIAZ RIOS, MARIA ALFONSINA;GREENEX S.A.C.;S.M.R.L. MANUELA DE CERRO DE PASCO;SOCIEDAD MINERA SAN GREGORIO S.A.",NO IDENTIFICADO,---,---,27,2
