EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
MERCEDES 3,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.88809923,-76.95248818,"07002415X01, P0105674, 010001171U","CONTAICOCHA N° 6, SANTA FE, SANTA LUISA","COMPAÑÍA MINERA STA LUISA S.A., CC Y S CORPORATION S.A., COMPAÑÍA MINERA STA LUISA S.A.",NO IDENTIFICADO,---,---,16,1
MERCEDES 3,INFRAESTRUCTURA,NO DETERMINADO,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.88771953,-76.95249505,"07002415X01, P0105674, 010001171U","CONTAICOCHA N° 6, SANTA FE, SANTA LUISA","COMPAÑÍA MINERA STA LUISA S.A., CC Y S CORPORATION S.A., COMPAÑÍA MINERA STA LUISA S.A.",NO IDENTIFICADO,---,---,20,1
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89884973,-76.97220704,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,29,2
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89778005,-76.97272030,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,25,1
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89743795,-76.97248123,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,24,1
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89747679,-76.97202563,"010000882U, 07001189X01, 010001171U","ATLANTA, PURISIMA, SANTA LUISA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO, RECAVARREN BARRENECHEA, CARLOS OCTAVIO, COMPAÑÍA MINERA STA LUISA S.A.",NO IDENTIFICADO,---,---,25,1
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89753102,-76.97356665,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,25,1
MERCEDES 3,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.88844458,-76.95217114,"07002415X01, P0105674, 010001171U","CONTAICOCHA N° 6, SANTA FE, SANTA LUISA","COMPAÑÍA MINERA STA LUISA S.A., CC Y S CORPORATION S.A., COMPAÑÍA MINERA STA LUISA S.A.",NO IDENTIFICADO,---,---,33,2
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89893114,-76.97219841,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,35,2
MERCEDES 3,LABOR MINERA,TAJO,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89655466,-76.97511973,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,25,1
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89754873,-76.97208988,"010000882U, 07001292X01, 010001171U","ATLANTA, HUANZALA SUR-8, SANTA LUISA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO, COMPAÑÍA MINERA STA LUISA S.A., COMPAÑÍA MINERA STA LUISA S.A.",NO IDENTIFICADO,---,---,18,1
MERCEDES 3,LABOR MINERA,PIQUE,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89640576,-76.97430748,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,22,1
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89275833,-76.97661036,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,25,1
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89279433,-76.97663792,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,27,2
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89212968,-76.97283243,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,31,2
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89215674,-76.97284171,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,25,1
MERCEDES 3,LABOR MINERA,PIQUE,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89581775,-76.97745825,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,27,2
MERCEDES 3,LABOR MINERA,PIQUE,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89563669,-76.97750275,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,29,2
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89596921,-76.97322001,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,24,1
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89656607,-76.97317799,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,25,1
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89641635,-76.97404316,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,35,2
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89395035,-76.97527738,"010000882U, 07001189X01, 07001456X01","ATLANTA, PURISIMA, VIRGEN DEL CARMEN F","RECAVARREN BARRENECHEA, CARLOS OCTAVIO, RECAVARREN BARRENECHEA, CARLOS OCTAVIO, RECAVARREN ASTETE, OCTAVIO",NO IDENTIFICADO,---,---,25,1
MERCEDES 3,LABOR MINERA,CHIMENEA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89181938,-76.97641330,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,35,2
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89584342,-76.97770454,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,27,2
