EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
MOLLERACO,LABOR MINERA,BOCAMINA,SAMA,TACNA,TARATA,SITAJARA,-17.39538033,-70.21651277,010035406;010088403;010029092,MOLLERACO 1;SANTA MARIAH 1;SANTA ROSA 1-900,"ACUARIOS MINERA Y EXPLORADORA S.A.;CESPEDES BULEJE, JUAN CARLOS;CORREA DE LA MATA, LUZ ANGGELINA;MINERA BARRICK MISQUICHILCA S.A.;MONTOYA LOPEZ, LUIS MAMERTO",NO IDENTIFICADO,---,---,29,2
MOLLERACO,LABOR MINERA,BOCAMINA,SAMA,TACNA,TARATA,SITAJARA,-17.39444460,-70.21582886,010035506;010088303;010029092,MOLLERACO 2;SANTA MARIAH 2;SANTA ROSA 1-900,"ACUARIOS MINERA Y EXPLORADORA S.A.;CESPEDES BULEJE, JUAN CARLOS;CORREA DE LA MATA, LUZ ANGGELINA;MINERA BARRICK MISQUICHILCA S.A.;MONTOYA LOPEZ, LUIS MAMERTO",NO IDENTIFICADO,---,---,31,2
MOLLERACO,LABOR MINERA,BOCAMINA,SAMA,TACNA,TARATA,SITAJARA,-17.39247761,-70.21233314,010035506;010088303;010029092,MOLLERACO 2;SANTA MARIAH 2;SANTA ROSA 1-900,"ACUARIOS MINERA Y EXPLORADORA S.A.;CESPEDES BULEJE, JUAN CARLOS;CORREA DE LA MATA, LUZ ANGGELINA;MINERA BARRICK MISQUICHILCA S.A.;MONTOYA LOPEZ, LUIS MAMERTO",NO IDENTIFICADO,---,---,29,2
MOLLERACO,LABOR MINERA,BOCAMINA,SAMA,TACNA,TARATA,SITAJARA,-17.39238895,-70.21205018,010035506;010088303;010029092,MOLLERACO 2;SANTA MARIAH 2;SANTA ROSA 1-900,"ACUARIOS MINERA Y EXPLORADORA S.A.;CESPEDES BULEJE, JUAN CARLOS;CORREA DE LA MATA, LUZ ANGGELINA;MINERA BARRICK MISQUICHILCA S.A.;MONTOYA LOPEZ, LUIS MAMERTO",NO IDENTIFICADO,---,---,35,2
Y PLANTA DE AZUFRE CANO,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,SAMA,TACNA,TARATA,SUSAPAYA,-17.27079793,-70.04464904,010387711;010123400,KATELIME 8;TEJOQUERA 13,"CROVETTI BARRIOS, JORGE EUGENIO;GOLDEN IDEAL GOLD MINING SAC",NO IDENTIFICADO,---,---,25,1
Y PLANTA DE AZUFRE CANO,LABOR MINERA,TAJO,SAMA,TACNA,TARATA,SUSAPAYA,-17.26390586,-70.05599224,10387711,KATELIME 8,GOLDEN IDEAL GOLD MINING SAC,NO IDENTIFICADO,---,---,29,2
Y PLANTA DE AZUFRE CANO,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",SAMA,TACNA,TARATA,SUSAPAYA,-17.27111650,-70.04421811,010387711;010123400,KATELIME 8;TEJOQUERA 13,"CROVETTI BARRIOS, JORGE EUGENIO;GOLDEN IDEAL GOLD MINING SAC",NO IDENTIFICADO,---,---,22,1
Y PLANTA DE AZUFRE CANO,RESIDUO MINERO,DESMONTE DE MINA,SAMA,TACNA,TARATA,SUSAPAYA,-17.27091464,-70.04480021,010387711;010123400,KATELIME 8;TEJOQUERA 13,"CROVETTI BARRIOS, JORGE EUGENIO;GOLDEN IDEAL GOLD MINING SAC",NO IDENTIFICADO,---,---,24,1
Y PLANTA DE AZUFRE CANO,RESIDUO MINERO,RELAVES,SAMA,TACNA,TARATA,SUSAPAYA,-17.27052557,-70.04488268,010387711;010123400,KATELIME 8;TEJOQUERA 13,"CROVETTI BARRIOS, JORGE EUGENIO;GOLDEN IDEAL GOLD MINING SAC",NO IDENTIFICADO,---,---,33,2
Y PLANTA DE AZUFRE CANO,OTRO RESIDUO,CHATARRA,SAMA,TACNA,TARATA,SUSAPAYA,-17.27073613,-70.04436648,010387711;010123400,KATELIME 8;TEJOQUERA 13,"CROVETTI BARRIOS, JORGE EUGENIO;GOLDEN IDEAL GOLD MINING SAC",NO IDENTIFICADO,---,---,17,1
