geometry,CCDD,Departamento,CCPP,Provincia,CCDI,Distrito,Capital
"{""type"":""Polygon"",""coordinates"":[[[-71.42059,-16.32057],[-71.410606,-16.296211],[-71.425072,-16.305084],[-71.434608,-16.317276],[-71.46217,-16.3389],[-71.47821,-16.35585],[-71.51171,-16.37633],[-71.528589,-16.390544],[-71.516508,-16.402929],[-71.494952,-16.391424],[-71.456482,-16.355856],[-71.450508,-16.347374],[-71.431068,-16.333464],[-71.42059,-16.32057]]]}",4,Arequipa,1,Arequipa,10,Miraflores,MIRAFLORES
"{""type"":""Polygon"",""coordinates"":[[[-71.44829,-16.49479],[-71.45302,-16.4847],[-71.49081,-16.48502],[-71.50266,-16.48852],[-71.52474,-16.49168],[-71.517053,-16.501784],[-71.510147,-16.512815],[-71.49654,-16.51771],[-71.44059,-16.52229],[-71.424942,-16.531082],[-71.435615,-16.504072],[-71.44829,-16.49479]]]}",4,Arequipa,1,Arequipa,11,Mollebaya,MOLLEBAYA
"{""type"":""Polygon"",""coordinates"":[[[-71.42779,-16.41955],[-71.447014,-16.415081],[-71.45108,-16.39303],[-71.46958,-16.40264],[-71.48293,-16.40203],[-71.513332,-16.41039],[-71.51501,-16.41002],[-71.516723,-16.420218],[-71.50128,-16.44907],[-71.48647,-16.43766],[-71.46342,-16.43783],[-71.45571,-16.42975],[-71.42779,-16.41955]]]}",4,Arequipa,1,Arequipa,12,Paucarpata,PAUCARPATA
"{""type"":""Polygon"",""coordinates"":[[[-71.242104,-16.463064],[-71.239304,-16.431339],[-71.2621,-16.432041],[-71.286209,-16.439274],[-71.32135,-16.453308],[-71.338699,-16.463232],[-71.348785,-16.473701],[-71.366157,-16.48053],[-71.3778,-16.474611],[-71.39546,-16.47775],[-71.40792,-16.49027],[-71.44829,-16.49479],[-71.435615,-16.504072],[-71.424942,-16.531082],[-71.419258,-16.546202],[-71.399055,-16.544107],[-71.39087,-16.55014],[-71.33719,-16.54739],[-71.32038,-16.55332],[-71.28547,-16.53396],[-71.27781,-16.52042],[-71.26314,-16.50939],[-71.249344,-16.482359],[-71.242104,-16.463064]]]}",4,Arequipa,1,Arequipa,13,Pocsi,POCSI
"{""type"":""Polygon"",""coordinates"":[[[-71.285812,-16.716354],[-71.296036,-16.707428],[-71.29364,-16.690559],[-71.283905,-16.682239],[-71.280373,-16.657644],[-71.279152,-16.615822],[-71.273178,-16.607017],[-71.261505,-16.606663],[-71.26284,-16.584911],[-71.252754,-16.572567],[-71.244797,-16.550228],[-71.242767,-16.525635],[-71.237068,-16.502115],[-71.249344,-16.482359],[-71.26314,-16.50939],[-71.27781,-16.52042],[-71.28547,-16.53396],[-71.32038,-16.55332],[-71.33719,-16.54739],[-71.39087,-16.55014],[-71.40168,-16.56881],[-71.404678,-16.595421],[-71.423393,-16.60622],[-71.425247,-16.617453],[-71.447037,-16.635128],[-71.444038,-16.642769],[-71.470764,-16.665111],[-71.482132,-16.684284],[-71.47477,-16.708423],[-71.483078,-16.72703],[-71.4776,-16.740417],[-71.481224,-16.763805],[-71.454575,-16.756435],[-71.452766,-16.733622],[-71.440636,-16.730392],[-71.42594,-16.74142],[-71.4071,-16.73011],[-71.39456,-16.7312],[-71.36943,-16.719677],[-71.353287,-16.724953],[-71.346985,-16.742243],[-71.327568,-16.752256],[-71.311432,-16.73868],[-71.289093,-16.726458],[-71.285812,-16.716354]]]}",4,Arequipa,1,Arequipa,14,Polobaya,POLOBAYA GRANDE
"{""type"":""Polygon"",""coordinates"":[[[-71.424942,-16.531082],[-71.44059,-16.52229],[-71.49654,-16.51771],[-71.4899,-16.53594],[-71.47596,-16.54266],[-71.45743,-16.56157],[-71.43179,-16.56386],[-71.40977,-16.57171],[-71.40168,-16.56881],[-71.39087,-16.55014],[-71.399055,-16.544107],[-71.419258,-16.546202],[-71.424942,-16.531082]]]}",4,Arequipa,1,Arequipa,15,Quequeña,QUEQUEÑA
"{""type"":""Polygon"",""coordinates"":[[[-71.406822,-16.428566],[-71.42361,-16.42787],[-71.42779,-16.41955],[-71.45571,-16.42975],[-71.46342,-16.43783],[-71.48647,-16.43766],[-71.50128,-16.44907],[-71.51328,-16.45531],[-71.521408,-16.478851],[-71.516159,-16.484749],[-71.502594,-16.467701],[-71.49187,-16.46153],[-71.47316,-16.46824],[-71.442894,-16.454769],[-71.414307,-16.45735],[-71.406822,-16.428566]]]}",4,Arequipa,1,Arequipa,16,Sabandia,SABANDIA
"{""type"":""Polygon"",""coordinates"":[[[-71.566615,-16.404681],[-71.602162,-16.407482],[-71.57548,-16.44818],[-71.56666,-16.43414],[-71.551553,-16.415853],[-71.552272,-16.407517],[-71.566615,-16.404681]]]}",4,Arequipa,1,Arequipa,17,Sachaca,SACHACA
"{""type"":""Polygon"",""coordinates"":[[[-72.130732,-16.376217],[-72.137924,-16.372969],[-72.126945,-16.351284],[-72.144325,-16.35058],[-72.1605,-16.369379],[-72.180504,-16.408594],[-72.199509,-16.458721],[-72.195106,-16.483339],[-72.186447,-16.46697],[-72.185989,-16.455368],[-72.150822,-16.415252],[-72.14071,-16.38882],[-72.130732,-16.376217]]]}",4,Arequipa,1,Arequipa,18,San Juan de Siguas,SAN JUAN DE SIGUAS /2
"{""type"":""Polygon"",""coordinates"":[[[-70.820198,-15.978468],[-70.841949,-15.970999],[-70.838386,-15.955149],[-70.839806,-15.933523],[-70.845338,-15.921928],[-70.866707,-15.929691],[-70.875511,-15.947262],[-70.918922,-15.948076],[-70.935852,-15.962225],[-70.957024,-15.963431],[-70.961349,-15.969597],[-71.003532,-15.968325],[-71.043892,-15.981011],[-71.055298,-15.995613],[-71.06768,-16.004173],[-71.08725,-15.996368],[-71.09214,-15.982165],[-71.115944,-15.988238],[-71.138946,-15.982585],[-71.151283,-15.993352],[-71.152634,-16.001879],[-71.17408,-16.006683],[-71.208099,-16.02359],[-71.231569,-16.001941],[-71.246482,-15.999735],[-71.269424,-15.980027],[-71.276679,-15.95415],[-71.3086,-15.9549],[-71.315094,-15.966754],[-71.297935,-15.985184],[-71.28831,-16.00455],[-71.3003,-16.01902],[-71.31849,-16.02856],[-71.34076,-16.02759],[-71.35979,-16.03652],[-71.36001,-16.05751],[-71.36412,-16.07401],[-71.34927,-16.08251],[-71.33222,-16.11429],[-71.31208,-16.13266],[-71.32282,-16.15846],[-71.31684,-16.17428],[-71.3223,-16.18221],[-71.32592,-16.20315],[-71.33857,-16.225662],[-71.340767,-16.241356],[-71.355804,-16.253263],[-71.382103,-16.288235],[-71.396988,-16.295826],[-71.410606,-16.296211],[-71.3601,-16.303902],[-71.3442,-16.310831],[-71.320155,-16.30969],[-71.275871,-16.367635],[-71.254066,-16.403954],[-71.239304,-16.431339],[-71.242104,-16.463064],[-71.219139,-16.460566],[-71.197029,-16.471659],[-71.157928,-16.470966],[-71.139519,-16.474974],[-71.123917,-16.460972],[-71.110199,-16.465788],[-71.093399,-16.46229],[-71.07827,-16.458565],[-71.047462,-16.46044],[-71.037258,-16.485686],[-71.018326,-16.487415],[-71.015938,-16.494915],[-70.992454,-16.495867],[-70.979523,-16.480574],[-70.967201,-16.48111],[-70.955437,-16.471626],[-70.952926,-16.460989],[-70.964828,-16.4463],[-70.973701,-16.425865],[-70.975243,-16.412165],[-70.963829,-16.39974],[-70.975395,-16.38891],[-70.969604,-16.372265],[-70.975571,-16.362238],[-70.980011,-16.331799],[-70.98629,-16.30995],[-70.957016,-16.308403],[-70.946251,-16.313835],[-70.93911,-16.298933],[-70.915787,-16.2824],[-70.903427,-16.277611],[-70.886139,-16.285273],[-70.87648,-16.281553],[-70.872002,-16.265697],[-70.853882,-16.241466],[-70.85051,-16.227982],[-70.865776,-16.226271],[-70.866531,-16.218389],[-70.853889,-16.20248],[-70.861069,-16.174747],[-70.878593,-16.166616],[-70.867828,-16.153866],[-70.871933,-16.142879],[-70.86821,-16.126919],[-70.886131,-16.118141],[-70.893761,-16.102831],[-70.875061,-16.094578],[-70.878105,-16.081444],[-70.866806,-16.080082],[-70.856735,-16.056337],[-70.812569,-16.053961],[-70.806648,-16.042297],[-70.820122,-16.031614],[-70.814869,-16.012167],[-70.826195,-16.000566],[-70.82753,-15.98915],[-70.820198,-15.978468]],[[-71.143753,-16.323269],[-71.120926,-16.327825],[-71.101593,-16.341423],[-71.096443,-16.350771],[-71.092812,-16.376202],[-71.087334,-16.388958],[-71.103233,-16.408703],[-71.115395,-16.400267],[-71.137169,-16.399095],[-71.150352,-16.384922],[-71.171616,-16.376926],[-71.191376,-16.386446],[-71.202415,-16.37285],[-71.197357,-16.356909],[-71.171883,-16.350912],[-71.143852,-16.35182],[-71.136375,-16.342318],[-71.148125,-16.332899],[-71.143753,-16.323269]]]}",4,Arequipa,1,Arequipa,19,San Juan de Tarucani,TARUCANI
