geometry,CCDD,Departamento,CCPP,Provincia,CCDI,Distrito,Capital
"{""type"":""Polygon"",""coordinates"":[[[-74.241508,-13.24134],[-74.229228,-13.22124],[-74.227031,-13.202932],[-74.2099,-13.183424],[-74.226868,-13.168824],[-74.238668,-13.192918],[-74.254964,-13.19302],[-74.260911,-13.205489],[-74.244634,-13.219031],[-74.247595,-13.232891],[-74.241508,-13.24134]]]}",5,Ayacucho,1,Huamanga,4,Carmen Alto,CARMEN ALTO
"{""type"":""Polygon"",""coordinates"":[[[-74.123357,-13.285008],[-74.139398,-13.274886],[-74.154712,-13.253694],[-74.160575,-13.252996],[-74.173017,-13.235166],[-74.187703,-13.224836],[-74.19363,-13.204615],[-74.200101,-13.201986],[-74.21219,-13.21038],[-74.21766,-13.22691],[-74.241127,-13.241724],[-74.246367,-13.253849],[-74.24051,-13.27799],[-74.246653,-13.285752],[-74.241439,-13.309822],[-74.246379,-13.323491],[-74.236593,-13.336743],[-74.260633,-13.373065],[-74.268896,-13.374815],[-74.27412,-13.391797],[-74.26213,-13.39635],[-74.25911,-13.41528],[-74.247238,-13.420344],[-74.237502,-13.413792],[-74.21291,-13.413748],[-74.20607,-13.406801],[-74.195771,-13.41807],[-74.193621,-13.433805],[-74.172086,-13.453742],[-74.16581,-13.46865],[-74.160129,-13.497012],[-74.151941,-13.509027],[-74.13448,-13.51659],[-74.12168,-13.52959],[-74.09949,-13.53623],[-74.07251,-13.53832],[-74.05563,-13.53574],[-74.0679,-13.50665],[-74.06598,-13.48172],[-74.07769,-13.46643],[-74.08047,-13.45058],[-74.07058,-13.43408],[-74.07275,-13.420342],[-74.058896,-13.408943],[-74.058586,-13.396465],[-74.080835,-13.37633],[-74.079116,-13.364693],[-74.089006,-13.353086],[-74.098263,-13.355932],[-74.107984,-13.345602],[-74.096906,-13.30541],[-74.110496,-13.298021],[-74.123357,-13.285008]]]}",5,Ayacucho,1,Huamanga,5,Chiara,CHIARA
"{""type"":""Polygon"",""coordinates"":[[[-74.19497,-13.10781],[-74.20398,-13.09817],[-74.2292,-13.08445],[-74.231324,-13.091238],[-74.211197,-13.114975],[-74.213756,-13.127843],[-74.225429,-13.13337],[-74.218568,-13.161805],[-74.21135,-13.157338],[-74.203034,-13.133881],[-74.18666,-13.13871],[-74.18437,-13.13264],[-74.19497,-13.10781]]]}",5,Ayacucho,1,Huamanga,15,Jesus Nazareno,LAS NAZARENAS
"{""type"":""Polygon"",""coordinates"":[[[-73.807045,-13.314832],[-73.814083,-13.307516],[-73.829883,-13.30374],[-73.858106,-13.309351],[-73.868152,-13.303844],[-73.865806,-13.289566],[-73.84854,-13.2748],[-73.84651,-13.25904],[-73.870262,-13.261572],[-73.89688,-13.278966],[-73.917071,-13.277664],[-73.924604,-13.285042],[-73.92565,-13.300364],[-73.919668,-13.307774],[-73.925541,-13.324076],[-73.942437,-13.339199],[-73.943705,-13.349861],[-73.955785,-13.359705],[-73.962075,-13.388142],[-73.95638,-13.397688],[-73.956659,-13.419748],[-73.992513,-13.441335],[-73.994419,-13.455248],[-73.984034,-13.461375],[-73.992751,-13.477208],[-73.976487,-13.486398],[-73.977532,-13.495177],[-73.95215,-13.500947],[-73.926082,-13.499363],[-73.90555,-13.48341],[-73.88796,-13.48398],[-73.88369,-13.47604],[-73.86503,-13.46523],[-73.834799,-13.470176],[-73.838552,-13.454168],[-73.829049,-13.445227],[-73.82739,-13.43374],[-73.839302,-13.419453],[-73.846961,-13.397433],[-73.83891,-13.38678],[-73.83796,-13.37374],[-73.828667,-13.344535],[-73.831986,-13.330664],[-73.82073,-13.318103],[-73.807045,-13.314832]]]}",5,Ayacucho,1,Huamanga,6,Ocros,OCROS
"{""type"":""Polygon"",""coordinates"":[[[-74.243046,-13.026988],[-74.280263,-13.001999],[-74.27165,-13.031851],[-74.276234,-13.036525],[-74.272026,-13.0696],[-74.261604,-13.075331],[-74.23317,-13.0783],[-74.2292,-13.08445],[-74.208243,-13.087041],[-74.196401,-13.077032],[-74.174617,-13.066268],[-74.183506,-13.049742],[-74.188881,-13.050823],[-74.213787,-13.034416],[-74.243046,-13.026988]]]}",5,Ayacucho,1,Huamanga,7,Pacaycasa,PACAYCASA
"{""type"":""Polygon"",""coordinates"":[[[-74.065731,-13.03194],[-74.068486,-13.004724],[-74.077381,-12.984946],[-74.09104,-12.99067],[-74.10631,-13.00507],[-74.11869,-13.0066],[-74.13616,-13.02142],[-74.183506,-13.049742],[-74.174617,-13.066268],[-74.196401,-13.077032],[-74.208243,-13.087041],[-74.2292,-13.08445],[-74.20398,-13.09817],[-74.19497,-13.10781],[-74.19007,-13.11496],[-74.151751,-13.114317],[-74.14494,-13.12475],[-74.12728,-13.13087],[-74.12185,-13.11814],[-74.12582,-13.10194],[-74.121316,-13.089137],[-74.112572,-13.084016],[-74.105428,-13.06747],[-74.091245,-13.061936],[-74.083953,-13.047918],[-74.065731,-13.03194]]]}",5,Ayacucho,1,Huamanga,8,Quinua,QUINUA
"{""type"":""Polygon"",""coordinates"":[[[-74.273602,-13.071409],[-74.298923,-13.063816],[-74.306863,-13.078292],[-74.33001,-13.092794],[-74.332852,-13.104917],[-74.353663,-13.107785],[-74.37275,-13.12548],[-74.38925,-13.12831],[-74.389571,-13.151749],[-74.36866,-13.15868],[-74.350306,-13.174389],[-74.344355,-13.173714],[-74.331595,-13.172122],[-74.32115,-13.1616],[-74.30232,-13.1594],[-74.29326,-13.13729],[-74.2819,-13.13006],[-74.28685,-13.11073],[-74.2736,-13.09182],[-74.273602,-13.071409]]]}",5,Ayacucho,1,Huamanga,9,San Jose de Ticllas,TICLLAS
"{""type"":""Polygon"",""coordinates"":[[[-74.215678,-13.165922],[-74.226868,-13.168824],[-74.2099,-13.183424],[-74.227031,-13.202932],[-74.229228,-13.22124],[-74.241508,-13.24134],[-74.241127,-13.241724],[-74.21766,-13.22691],[-74.21219,-13.21038],[-74.200101,-13.201986],[-74.19393,-13.19475],[-74.19051,-13.174885],[-74.215678,-13.165922]]]}",5,Ayacucho,1,Huamanga,10,San Juan Bautista,SAN JUAN BAUTISTA
"{""type"":""Polygon"",""coordinates"":[[[-74.298923,-13.063816],[-74.310349,-13.059606],[-74.33133,-13.043205],[-74.345876,-13.025845],[-74.368037,-13.021172],[-74.37991,-13.02449],[-74.38947,-13.041872],[-74.40088,-13.05441],[-74.41111,-13.07887],[-74.409921,-13.088417],[-74.41087,-13.1197],[-74.38925,-13.12831],[-74.37275,-13.12548],[-74.353663,-13.107785],[-74.332852,-13.104917],[-74.33001,-13.092794],[-74.306863,-13.078292],[-74.298923,-13.063816]]]}",5,Ayacucho,1,Huamanga,11,Santiago de Pischa,SAN PEDRO DE CACHI
"{""type"":""Polygon"",""coordinates"":[[[-74.260911,-13.205489],[-74.276606,-13.174027],[-74.289392,-13.161407],[-74.280418,-13.148188],[-74.2819,-13.13006],[-74.29326,-13.13729],[-74.30232,-13.1594],[-74.32115,-13.1616],[-74.331595,-13.172122],[-74.344355,-13.173714],[-74.350386,-13.181427],[-74.339049,-13.198343],[-74.338906,-13.206863],[-74.316541,-13.238815],[-74.313696,-13.251355],[-74.296897,-13.271122],[-74.303427,-13.306374],[-74.31304,-13.325002],[-74.304942,-13.357458],[-74.27412,-13.391797],[-74.268896,-13.374815],[-74.260633,-13.373065],[-74.236593,-13.336743],[-74.246379,-13.323491],[-74.241439,-13.309822],[-74.246653,-13.285752],[-74.24051,-13.27799],[-74.246367,-13.253849],[-74.241127,-13.241724],[-74.241508,-13.24134],[-74.247595,-13.232891],[-74.244634,-13.219031],[-74.260911,-13.205489]]]}",5,Ayacucho,1,Huamanga,12,Socos,SOCOS
"{""type"":""Polygon"",""coordinates"":[[[-74.12728,-13.13087],[-74.14494,-13.12475],[-74.151751,-13.114317],[-74.19007,-13.11496],[-74.19497,-13.10781],[-74.18437,-13.13264],[-74.18666,-13.13871],[-74.19051,-13.174885],[-74.19393,-13.19475],[-74.200101,-13.201986],[-74.19363,-13.204615],[-74.187703,-13.224836],[-74.173017,-13.235166],[-74.160575,-13.252996],[-74.154712,-13.253694],[-74.139398,-13.274886],[-74.123357,-13.285008],[-74.10691,-13.25122],[-74.10648,-13.23621],[-74.08952,-13.20237],[-74.09136,-13.19015],[-74.08579,-13.17254],[-74.09241,-13.16049],[-74.09311,-13.14414],[-74.10095,-13.13503],[-74.12728,-13.13087]]]}",5,Ayacucho,1,Huamanga,13,Tambillo,TAMBILLO
"{""type"":""Polygon"",""coordinates"":[[[-74.344355,-13.173714],[-74.350306,-13.174389],[-74.36866,-13.15868],[-74.389571,-13.151749],[-74.39834,-13.16036],[-74.420426,-13.159539],[-74.449279,-13.178635],[-74.458439,-13.190038],[-74.481986,-13.192521],[-74.494172,-13.186596],[-74.517059,-13.196692],[-74.523109,-13.190215],[-74.544473,-13.199394],[-74.553174,-13.188983],[-74.570981,-13.18467],[-74.580338,-13.194527],[-74.586982,-13.211303],[-74.595635,-13.212846],[-74.600689,-13.227385],[-74.622191,-13.243982],[-74.644654,-13.274137],[-74.663498,-13.271484],[-74.686056,-13.286371],[-74.677093,-13.294431],[-74.667629,-13.326622],[-74.63283,-13.34478],[-74.62565,-13.33708],[-74.60083,-13.33216],[-74.58636,-13.3349],[-74.57112,-13.3454],[-74.576485,-13.366255],[-74.57168,-13.38712],[-74.554854,-13.389693],[-74.531582,-13.403399],[-74.52709,-13.423554],[-74.506317,-13.43648],[-74.486927,-13.444202],[-74.47575,-13.45314],[-74.46662,-13.44928],[-74.43176,-13.44912],[-74.40312,-13.43421],[-74.39693,-13.44473],[-74.38273,-13.43188],[-74.35354,-13.44053],[-74.336009,-13.438749],[-74.330282,-13.424781],[-74.316566,-13.426346],[-74.279362,-13.408311],[-74.27412,-13.391797],[-74.304942,-13.357458],[-74.31304,-13.325002],[-74.303427,-13.306374],[-74.296897,-13.271122],[-74.313696,-13.251355],[-74.316541,-13.238815],[-74.338906,-13.206863],[-74.339049,-13.198343],[-74.350386,-13.181427],[-74.344355,-13.173714]]]}",5,Ayacucho,1,Huamanga,14,Vinchos,VINCHOS
"{""type"":""Polygon"",""coordinates"":[[[-74.254057,-13.758995],[-74.263062,-13.761322],[-74.298053,-13.756018],[-74.306676,-13.752126],[-74.31556,-13.73364],[-74.32491,-13.75134],[-74.322682,-13.762838],[-74.340425,-13.758314],[-74.350305,-13.745028],[-74.364524,-13.736517],[-74.371519,-13.744541],[-74.362487,-13.759404],[-74.392439,-13.780404],[-74.41764,-13.78818],[-74.42587,-13.79756],[-74.404708,-13.796154],[-74.396062,-13.803218],[-74.353205,-13.821081],[-74.337881,-13.845708],[-74.32433,-13.88001],[-74.31475,-13.88255],[-74.30102,-13.89504],[-74.284672,-13.891875],[-74.27354,-13.87622],[-74.250995,-13.885152],[-74.236967,-13.857213],[-74.240824,-13.850982],[-74.22864,-13.839547],[-74.220902,-13.82395],[-74.227375,-13.806159],[-74.231475,-13.787831],[-74.240907,-13.783446],[-74.254057,-13.758995]]]}",5,Ayacucho,3,Huanca Sancos,2,Carapo,CARAPO
"{""type"":""Polygon"",""coordinates"":[[[-74.189016,-13.813863],[-74.20456,-13.812993],[-74.216406,-13.804512],[-74.227375,-13.806159],[-74.220902,-13.82395],[-74.22864,-13.839547],[-74.240824,-13.850982],[-74.236967,-13.857213],[-74.250995,-13.885152],[-74.27354,-13.87622],[-74.284672,-13.891875],[-74.30102,-13.89504],[-74.31475,-13.88255],[-74.32433,-13.88001],[-74.33109,-13.90611],[-74.31678,-13.944],[-74.31819,-13.96048],[-74.3367,-13.99069],[-74.33965,-14.0068],[-74.33603,-14.02483],[-74.32782,-14.03609],[-74.315,-14.08058],[-74.32962,-14.10471],[-74.32054,-14.11956],[-74.30532,-14.12612],[-74.27784,-14.13391],[-74.259698,-14.134643],[-74.207976,-14.126899],[-74.189097,-14.103432],[-74.17443,-14.104711],[-74.116043,-14.028873],[-74.099293,-14.008737],[-74.10242,-13.99133],[-74.118937,-13.989325],[-74.100979,-13.95254],[-74.10934,-13.92639],[-74.11026,-13.90817],[-74.11214,-13.89845],[-74.1385,-13.88868],[-74.14564,-13.87652],[-74.158361,-13.867979],[-74.159765,-13.84137],[-74.174356,-13.830972],[-74.189016,-13.813863]]]}",5,Ayacucho,3,Huanca Sancos,3,Sacsamarca,SACSAMARCA
"{""type"":""Polygon"",""coordinates"":[[[-74.337881,-13.845708],[-74.348578,-13.862939],[-74.377019,-13.892226],[-74.384193,-13.909259],[-74.403453,-13.904717],[-74.413629,-13.920745],[-74.439033,-13.939928],[-74.46089,-13.936921],[-74.478632,-13.955919],[-74.48966,-13.962033],[-74.499252,-13.940971],[-74.531199,-13.936155],[-74.551444,-13.923277],[-74.56869,-13.922877],[-74.578683,-13.914311],[-74.596608,-13.924721],[-74.609167,-13.903483],[-74.605633,-13.892154],[-74.608667,-13.875601],[-74.623553,-13.86969],[-74.625112,-13.859868],[-74.615668,-13.851173],[-74.623954,-13.834694],[-74.639056,-13.838455],[-74.66855,-13.82213],[-74.677367,-13.821176],[-74.683743,-13.808049],[-74.700273,-13.807317],[-74.707653,-13.796277],[-74.724344,-13.787343],[-74.738501,-13.796244],[-74.745233,-13.785637],[-74.762581,-13.780248],[-74.777596,-13.782805],[-74.778244,-13.79465],[-74.760364,-13.831487],[-74.767387,-13.866588],[-74.782852,-13.87915],[-74.785209,-13.891949],[-74.777008,-13.897504],[-74.785923,-13.928788],[-74.776434,-13.948534],[-74.767955,-13.978552],[-74.781996,-13.983905],[-74.779082,-13.996275],[-74.783883,-14.016945],[-74.773994,-14.044658],[-74.767875,-14.046633],[-74.765686,-14.07183],[-74.758713,-14.078596],[-74.772529,-14.090318],[-74.760865,-14.120436],[-74.750268,-14.123353],[-74.725724,-14.117036],[-74.717156,-14.096921],[-74.697985,-14.094089],[-74.698348,-14.078622],[-74.678409,-14.068518],[-74.673793,-14.078964],[-74.640552,-14.094455],[-74.627084,-14.089339],[-74.625895,-14.106019],[-74.634294,-14.108898],[-74.6232,-14.13714],[-74.59274,-14.13392],[-74.58696,-14.14017],[-74.572027,-14.137316],[-74.57064,-14.149664],[-74.541293,-14.164064],[-74.527573,-14.146079],[-74.4961,-14.14631],[-74.472152,-14.15285],[-74.43908,-14.14897],[-74.42279,-14.15233],[-74.39232,-14.16705],[-74.354796,-14.151269],[-74.336143,-14.14811],[-74.329449,-14.128629],[-74.30532,-14.12612],[-74.32054,-14.11956],[-74.32962,-14.10471],[-74.315,-14.08058],[-74.32782,-14.03609],[-74.33603,-14.02483],[-74.33965,-14.0068],[-74.3367,-13.99069],[-74.31819,-13.96048],[-74.31678,-13.944],[-74.33109,-13.90611],[-74.32433,-13.88001],[-74.337881,-13.845708]]]}",5,Ayacucho,3,Huanca Sancos,1,Sancos,HUANCA SANCOS
"{""type"":""Polygon"",""coordinates"":[[[-74.53505,-13.70905],[-74.54737,-13.71823],[-74.56679,-13.71813],[-74.589233,-13.698517],[-74.62023,-13.69643],[-74.61666,-13.70776],[-74.62413,-13.72227],[-74.64129,-13.74227],[-74.67338,-13.74746],[-74.68455,-13.74314],[-74.70728,-13.74526],[-74.7406,-13.75965],[-74.75648,-13.76323],[-74.766525,-13.772234],[-74.762581,-13.780248],[-74.745233,-13.785637],[-74.738501,-13.796244],[-74.724344,-13.787343],[-74.707653,-13.796277],[-74.700273,-13.807317],[-74.683743,-13.808049],[-74.677367,-13.821176],[-74.66855,-13.82213],[-74.639056,-13.838455],[-74.623954,-13.834694],[-74.615668,-13.851173],[-74.625112,-13.859868],[-74.623553,-13.86969],[-74.608667,-13.875601],[-74.605633,-13.892154],[-74.609167,-13.903483],[-74.596608,-13.924721],[-74.578683,-13.914311],[-74.56869,-13.922877],[-74.551444,-13.923277],[-74.531199,-13.936155],[-74.499252,-13.940971],[-74.48966,-13.962033],[-74.478632,-13.955919],[-74.46089,-13.936921],[-74.439033,-13.939928],[-74.413629,-13.920745],[-74.403453,-13.904717],[-74.384193,-13.909259],[-74.377019,-13.892226],[-74.348578,-13.862939],[-74.337881,-13.845708],[-74.353205,-13.821081],[-74.396062,-13.803218],[-74.404708,-13.796154],[-74.42587,-13.79756],[-74.44081,-13.78972],[-74.45385,-13.77598],[-74.46604,-13.77276],[-74.47846,-13.76109],[-74.4912,-13.7588],[-74.49713,-13.7412],[-74.52406,-13.73225],[-74.52608,-13.71534],[-74.53505,-13.70905]]]}",5,Ayacucho,3,Huanca Sancos,4,Santiago de Lucanamarca,SANTIAGO DE LUCANAMARCA
"{""type"":""Polygon"",""coordinates"":[[[-74.251864,-12.410786],[-74.296672,-12.421887],[-74.346263,-12.451978],[-74.368638,-12.447525],[-74.374755,-12.431588],[-74.40925,-12.45192],[-74.40158,-12.46748],[-74.41512,-12.49066],[-74.39841,-12.50455],[-74.39995,-12.52361],[-74.38427,-12.54485],[-74.38353,-12.57083],[-74.36719,-12.5751],[-74.36329,-12.59427],[-74.32975,-12.60542],[-74.34165,-12.630169],[-74.302955,-12.641907],[-74.268128,-12.643216],[-74.249885,-12.646354],[-74.236306,-12.638728],[-74.243818,-12.625343],[-74.235205,-12.618494],[-74.228906,-12.589849],[-74.208662,-12.580486],[-74.205163,-12.551344],[-74.192508,-12.536723],[-74.213923,-12.516376],[-74.23573,-12.51344],[-74.26041,-12.49137],[-74.25705,-12.46556],[-74.26363,-12.44423],[-74.25003,-12.42213],[-74.251864,-12.410786]]]}",5,Ayacucho,4,Huanta,2,Ayahuanco,VIRACOCHAN
