geometry,CCDD,Departamento,CCPP,Provincia,CCDI,Distrito,Capital
"{""type"":""Polygon"",""coordinates"":[[[-76.171094,-13.447551],[-76.177641,-13.450785],[-76.188289,-13.413072],[-76.195359,-13.416895],[-76.187661,-13.458956],[-76.191093,-13.471252],[-76.189353,-13.499836],[-76.18008,-13.50082],[-76.174676,-13.478055],[-76.171094,-13.447551]]]}",11,Ica,2,Chincha,11,Tambo de Mora,TAMBO DE MORA
"{""type"":""Polygon"",""coordinates"":[[[-75.72878,-14.04278],[-75.739209,-14.035037],[-75.757126,-14.047774],[-75.764221,-14.045816],[-75.798951,-14.055768],[-75.824062,-14.070066],[-75.845519,-14.066098],[-75.875742,-14.075648],[-75.894402,-14.07432],[-75.903168,-14.066006],[-75.922348,-14.06493],[-75.938564,-14.09091],[-75.957771,-14.106887],[-75.99501,-14.116436],[-76.010857,-14.107156],[-76.026336,-14.107897],[-76.021836,-14.124514],[-76.048148,-14.158963],[-76.071494,-14.206891],[-76.071709,-14.232707],[-76.051986,-14.253627],[-76.04651,-14.264996],[-76.033119,-14.276623],[-76.02142,-14.270975],[-76.007502,-14.287414],[-75.986176,-14.296318],[-75.981521,-14.307187],[-75.982246,-14.325346],[-75.988326,-14.344986],[-76.003928,-14.368939],[-76.003502,-14.390207],[-76.013182,-14.403693],[-76.023422,-14.405316],[-76.036678,-14.426055],[-76.016037,-14.436738],[-76.011453,-14.444393],[-75.985519,-14.458008],[-75.972279,-14.470498],[-75.966451,-14.490059],[-75.961578,-14.476209],[-75.945685,-14.461305],[-75.947373,-14.449475],[-75.933352,-14.438752],[-75.932205,-14.409535],[-75.927527,-14.400471],[-75.907975,-14.383049],[-75.906596,-14.358045],[-75.896117,-14.350644],[-75.891303,-14.336453],[-75.903244,-14.320072],[-75.893082,-14.309686],[-75.871262,-14.300734],[-75.862137,-14.279453],[-75.862693,-14.267197],[-75.849998,-14.261213],[-75.84706,-14.245609],[-75.828004,-14.242367],[-75.809463,-14.223391],[-75.794678,-14.234705],[-75.779717,-14.219863],[-75.774449,-14.197277],[-75.764672,-14.180611],[-75.750891,-14.189166],[-75.741975,-14.183984],[-75.741207,-14.171213],[-75.728963,-14.163121],[-75.728227,-14.1315],[-75.719091,-14.104954],[-75.718924,-14.075548],[-75.727671,-14.051893],[-75.72878,-14.04278]]]}",11,Ica,1,Ica,1,Ica,ICA
"{""type"":""Polygon"",""coordinates"":[[[-75.596605,-13.972891],[-75.611598,-13.978816],[-75.627031,-13.975135],[-75.671117,-13.978738],[-75.682535,-13.995783],[-75.693131,-13.985744],[-75.722303,-13.970794],[-75.73105,-13.99626],[-75.72878,-14.04278],[-75.727671,-14.051893],[-75.694012,-14.036607],[-75.674539,-14.047863],[-75.661353,-14.04135],[-75.630021,-14.045477],[-75.61425,-14.044098],[-75.606838,-14.037217],[-75.6347,-14.01959],[-75.641637,-14.007932],[-75.630844,-13.999937],[-75.61228,-13.994818],[-75.596605,-13.972891]]]}",11,Ica,1,Ica,2,La Tinguiña,LA TINGUIÑA
"{""type"":""Polygon"",""coordinates"":[[[-75.639209,-14.110773],[-75.632227,-14.098416],[-75.621582,-14.097916],[-75.586867,-14.071031],[-75.563174,-14.07292],[-75.556626,-14.06547],[-75.561625,-14.040326],[-75.575588,-14.033515],[-75.582418,-14.038566],[-75.606838,-14.037217],[-75.61425,-14.044098],[-75.630021,-14.045477],[-75.661353,-14.04135],[-75.674539,-14.047863],[-75.679291,-14.069912],[-75.687203,-14.06792],[-75.718924,-14.075548],[-75.719091,-14.104954],[-75.672115,-14.117765],[-75.663293,-14.10825],[-75.653305,-14.112873],[-75.639209,-14.110773]]]}",11,Ica,1,Ica,3,Los Aquijes,LOS AQUIJES
"{""type"":""Polygon"",""coordinates"":[[[-75.85581,-14.715699],[-75.82515,-14.71424],[-75.81558,-14.708301],[-75.796855,-14.686766],[-75.786467,-14.686617],[-75.775469,-14.700092],[-75.75884,-14.695625],[-75.751352,-14.686863],[-75.754406,-14.672728],[-75.729357,-14.683488],[-75.70532,-14.688381],[-75.684922,-14.665385],[-75.690574,-14.652627],[-75.688471,-14.641246],[-75.691375,-14.617943],[-75.681457,-14.607941],[-75.693027,-14.575332],[-75.680207,-14.560385],[-75.674512,-14.541693],[-75.658166,-14.530562],[-75.644977,-14.553455],[-75.622215,-14.565519],[-75.603631,-14.563633],[-75.591154,-14.574562],[-75.584051,-14.561883],[-75.582457,-14.530035],[-75.585428,-14.494932],[-75.593549,-14.488557],[-75.59285,-14.468908],[-75.596795,-14.45558],[-75.582619,-14.425375],[-75.585793,-14.414811],[-75.601662,-14.411828],[-75.603258,-14.388363],[-75.613143,-14.385336],[-75.630295,-14.364008],[-75.664965,-14.332361],[-75.68677,-14.32847],[-75.68104,-14.3195],[-75.68387,-14.29319],[-75.704406,-14.272769],[-75.736465,-14.276012],[-75.862137,-14.279453],[-75.871262,-14.300734],[-75.893082,-14.309686],[-75.903244,-14.320072],[-75.891303,-14.336453],[-75.896117,-14.350644],[-75.906596,-14.358045],[-75.907975,-14.383049],[-75.927527,-14.400471],[-75.932205,-14.409535],[-75.933352,-14.438752],[-75.947373,-14.449475],[-75.945685,-14.461305],[-75.961578,-14.476209],[-75.966451,-14.490059],[-75.96485,-14.505545],[-75.974197,-14.525254],[-75.956195,-14.538574],[-75.94599,-14.555908],[-75.932047,-14.568281],[-75.932037,-14.589471],[-75.926396,-14.600816],[-75.932266,-14.609662],[-75.923488,-14.63193],[-75.927461,-14.643123],[-75.916465,-14.659176],[-75.877967,-14.678855],[-75.855756,-14.694443],[-75.849367,-14.704561],[-75.85581,-14.715699]]]}",11,Ica,1,Ica,4,Ocucaje,OCUCAJE
"{""type"":""Polygon"",""coordinates"":[[[-75.636595,-14.139888],[-75.657789,-14.149525],[-75.667799,-14.127863],[-75.686127,-14.130299],[-75.690154,-14.137357],[-75.694652,-14.147441],[-75.691222,-14.160271],[-75.697771,-14.166556],[-75.682553,-14.179723],[-75.592098,-14.181125],[-75.602705,-14.162701],[-75.636595,-14.139888]]]}",11,Ica,1,Ica,5,Pachacutec,PAMPA DE TATE
"{""type"":""Polygon"",""coordinates"":[[[-75.674539,-14.047863],[-75.694012,-14.036607],[-75.727671,-14.051893],[-75.718924,-14.075548],[-75.687203,-14.06792],[-75.679291,-14.069912],[-75.674539,-14.047863]]]}",11,Ica,1,Ica,6,Parcona,PARCONA
"{""type"":""Polygon"",""coordinates"":[[[-75.639209,-14.110773],[-75.653305,-14.112873],[-75.663293,-14.10825],[-75.672115,-14.117765],[-75.719091,-14.104954],[-75.728227,-14.1315],[-75.711861,-14.137334],[-75.690154,-14.137357],[-75.686127,-14.130299],[-75.667799,-14.127863],[-75.657789,-14.149525],[-75.636595,-14.139888],[-75.624826,-14.132255],[-75.62718,-14.115998],[-75.639209,-14.110773]]]}",11,Ica,1,Ica,7,Pueblo Nuevo,PUEBLO NUEVO
"{""type"":""Polygon"",""coordinates"":[[[-75.67466,-13.813939],[-75.70165,-13.817195],[-75.711608,-13.82925],[-75.725904,-13.8361],[-75.748879,-13.835367],[-75.762945,-13.846297],[-75.773795,-13.843125],[-75.78914,-13.85646],[-75.814012,-13.853062],[-75.853219,-13.837054],[-75.864227,-13.846801],[-75.884541,-13.855174],[-75.895559,-13.84748],[-75.924807,-13.841387],[-75.946228,-13.849969],[-76.001334,-13.838332],[-76.016955,-13.844311],[-76.027978,-13.840119],[-76.041184,-13.86107],[-76.049144,-13.891568],[-76.06133,-13.904756],[-76.055947,-13.929297],[-76.025047,-13.959227],[-76.022707,-13.971379],[-76.027435,-13.990037],[-76.025451,-14.005025],[-76.00284,-14.018269],[-75.997719,-14.027762],[-75.965902,-14.013508],[-75.948512,-14.009945],[-75.943018,-14.01617],[-75.925928,-14.009287],[-75.884178,-14.017222],[-75.844687,-14.010777],[-75.821838,-14.017773],[-75.796211,-14.007922],[-75.755047,-14.00884],[-75.743363,-13.985455],[-75.753897,-13.957336],[-75.742754,-13.933861],[-75.713213,-13.929975],[-75.699133,-13.888551],[-75.673902,-13.862713],[-75.66865,-13.846512],[-75.67466,-13.813939]]]}",11,Ica,1,Ica,8,Salas,GUADALUPE
"{""type"":""Polygon"",""coordinates"":[[[-75.554582,-13.749571],[-75.568115,-13.742187],[-75.576584,-13.753471],[-75.590746,-13.757781],[-75.597939,-13.774301],[-75.641383,-13.799225],[-75.647996,-13.807439],[-75.67466,-13.813939],[-75.66865,-13.846512],[-75.673902,-13.862713],[-75.699133,-13.888551],[-75.713213,-13.929975],[-75.70286,-13.94386],[-75.722303,-13.970794],[-75.693131,-13.985744],[-75.682535,-13.995783],[-75.671117,-13.978738],[-75.627031,-13.975135],[-75.611598,-13.978816],[-75.596605,-13.972891],[-75.573848,-13.971611],[-75.554301,-13.957828],[-75.54876,-13.93956],[-75.528871,-13.929258],[-75.521049,-13.916701],[-75.497471,-13.91076],[-75.499266,-13.90059],[-75.52206,-13.885115],[-75.54537,-13.88946],[-75.56008,-13.870927],[-75.566185,-13.854055],[-75.56338,-13.84086],[-75.54381,-13.83551],[-75.52488,-13.8179],[-75.527522,-13.796958],[-75.538359,-13.792822],[-75.541533,-13.781441],[-75.53759,-13.762396],[-75.554582,-13.749571]]]}",11,Ica,1,Ica,9,San Jose de los Molinos,SAN JOSE DE LOS MOLINOS
