geometry,CCDD,Departamento,CCPP,Provincia,CCDI,Distrito,Capital
"{""type"":""Polygon"",""coordinates"":[[[-78.370033,-7.16735],[-78.374527,-7.155023],[-78.385977,-7.15391],[-78.401272,-7.172566],[-78.41725,-7.16107],[-78.429112,-7.165166],[-78.436854,-7.179211],[-78.448291,-7.17604],[-78.45874,-7.18513],[-78.47022,-7.18265],[-78.462401,-7.196046],[-78.42065,-7.226056],[-78.404496,-7.211628],[-78.374195,-7.206534],[-78.367391,-7.208728],[-78.369077,-7.187582],[-78.375568,-7.178706],[-78.370033,-7.16735]]]}",6,Cajamarca,1,Cajamarca,7,Llacanora,LLACANORA
"{""type"":""Polygon"",""coordinates"":[[[-78.32151,-7.15242],[-78.3313,-7.13241],[-78.368358,-7.115126],[-78.366291,-7.105021],[-78.385021,-7.097505],[-78.40859,-7.07603],[-78.40685,-7.06538],[-78.41582,-7.04065],[-78.44293,-7.02503],[-78.459658,-7.002661],[-78.476875,-6.98933],[-78.506988,-6.978818],[-78.515016,-7.00288],[-78.54325,-7.02274],[-78.53833,-7.03481],[-78.547767,-7.053176],[-78.545985,-7.068185],[-78.53589,-7.092277],[-78.520905,-7.101842],[-78.516947,-7.121745],[-78.5202,-7.1434],[-78.51083,-7.1408],[-78.48321,-7.14907],[-78.47022,-7.18265],[-78.45874,-7.18513],[-78.448291,-7.17604],[-78.436854,-7.179211],[-78.429112,-7.165166],[-78.41725,-7.16107],[-78.401272,-7.172566],[-78.385977,-7.15391],[-78.374527,-7.155023],[-78.370033,-7.16735],[-78.35884,-7.15867],[-78.33092,-7.15164],[-78.32151,-7.15242]]]}",6,Cajamarca,1,Cajamarca,8,Los Baños Del Inca,LOS BAÑOS DEL INCA
"{""type"":""Polygon"",""coordinates"":[[[-78.604693,-7.16842],[-78.618797,-7.166728],[-78.639957,-7.173663],[-78.655494,-7.186213],[-78.673344,-7.185037],[-78.704821,-7.169214],[-78.7081,-7.15653],[-78.72,-7.17082],[-78.72958,-7.19707],[-78.73091,-7.21211],[-78.74599,-7.21933],[-78.74533,-7.22095],[-78.7232,-7.22673],[-78.70453,-7.24053],[-78.6934,-7.24004],[-78.67311,-7.25102],[-78.64985,-7.25563],[-78.62941,-7.2744],[-78.6088,-7.2794],[-78.58643,-7.2879],[-78.55321,-7.29183],[-78.53275,-7.28299],[-78.536669,-7.272629],[-78.523612,-7.246271],[-78.532013,-7.226766],[-78.546687,-7.20992],[-78.556967,-7.190508],[-78.576775,-7.185105],[-78.590138,-7.171742],[-78.604693,-7.16842]]]}",6,Cajamarca,1,Cajamarca,9,Magdalena,MAGDALENA
"{""type"":""Polygon"",""coordinates"":[[[-78.251472,-7.235121],[-78.27175,-7.23236],[-78.29568,-7.23676],[-78.292801,-7.246931],[-78.30245,-7.26302],[-78.29875,-7.2849],[-78.27175,-7.29361],[-78.25381,-7.31154],[-78.23488,-7.31633],[-78.216209,-7.296535],[-78.24116,-7.23811],[-78.251472,-7.235121]]]}",6,Cajamarca,1,Cajamarca,10,Matara,MATARA
"{""type"":""Polygon"",""coordinates"":[[[-78.190715,-7.157319],[-78.202478,-7.146853],[-78.201216,-7.138147],[-78.221098,-7.12452],[-78.233922,-7.135737],[-78.280305,-7.133495],[-78.28199,-7.15521],[-78.29888,-7.15328],[-78.31547,-7.16116],[-78.32151,-7.15242],[-78.33092,-7.15164],[-78.35884,-7.15867],[-78.370033,-7.16735],[-78.375568,-7.178706],[-78.369077,-7.187582],[-78.367391,-7.208728],[-78.351394,-7.217344],[-78.346235,-7.234253],[-78.29568,-7.23676],[-78.27175,-7.23236],[-78.251472,-7.235121],[-78.23956,-7.20654],[-78.200512,-7.176152],[-78.190715,-7.157319]]]}",6,Cajamarca,1,Cajamarca,11,Namora,NAMORA
"{""type"":""Polygon"",""coordinates"":[[[-78.460549,-7.245805],[-78.482736,-7.241073],[-78.508088,-7.227019],[-78.526045,-7.222949],[-78.532013,-7.226766],[-78.523612,-7.246271],[-78.536669,-7.272629],[-78.53275,-7.28299],[-78.51474,-7.29504],[-78.47896,-7.30621],[-78.44946,-7.31145],[-78.42697,-7.31367],[-78.41921,-7.30304],[-78.425671,-7.2778],[-78.454133,-7.273385],[-78.460549,-7.245805]]]}",6,Cajamarca,1,Cajamarca,12,San Juan,SAN JUAN
"{""type"":""Polygon"",""coordinates"":[[[-78.035334,-6.742708],[-78.039173,-6.714576],[-78.043885,-6.71234],[-78.046383,-6.688712],[-78.056758,-6.675743],[-78.073128,-6.673197],[-78.080219,-6.655304],[-78.094115,-6.657374],[-78.105091,-6.645712],[-78.105989,-6.619374],[-78.116748,-6.601713],[-78.127661,-6.618639],[-78.132678,-6.644363],[-78.15077,-6.65918],[-78.15046,-6.68835],[-78.16435,-6.70417],[-78.16102,-6.72559],[-78.16535,-6.7492],[-78.17534,-6.749538],[-78.191687,-6.767776],[-78.21223,-6.784875],[-78.21495,-6.78777],[-78.21066,-6.79513],[-78.2118,-6.82254],[-78.20344,-6.85278],[-78.202,-6.86812],[-78.208178,-6.882761],[-78.200394,-6.916693],[-78.18603,-6.89892],[-78.166159,-6.892418],[-78.138308,-6.892587],[-78.127311,-6.886839],[-78.115206,-6.897103],[-78.10683,-6.894391],[-78.113255,-6.884088],[-78.118989,-6.858247],[-78.11799,-6.837783],[-78.10883,-6.83046],[-78.09768,-6.83212],[-78.09149,-6.84664],[-78.0808,-6.85618],[-78.061197,-6.850974],[-78.05345,-6.84467],[-78.028309,-6.842689],[-78.014905,-6.831913],[-78.020425,-6.791938],[-78.035821,-6.749917],[-78.035334,-6.742708]]]}",6,Cajamarca,3,Celendín,1,Celendin,CELENDIN
"{""type"":""Polygon"",""coordinates"":[[[-78.17652,-6.47585],[-78.19752,-6.48909],[-78.20333,-6.50001],[-78.24101,-6.51663],[-78.244725,-6.52682],[-78.264661,-6.544948],[-78.266953,-6.569084],[-78.248214,-6.586816],[-78.232586,-6.615012],[-78.201345,-6.64129],[-78.165042,-6.646945],[-78.15077,-6.65918],[-78.132678,-6.644363],[-78.127661,-6.618639],[-78.116748,-6.601713],[-78.121406,-6.588253],[-78.119241,-6.575452],[-78.136687,-6.558464],[-78.135778,-6.527006],[-78.150483,-6.51242],[-78.152181,-6.499826],[-78.164365,-6.490801],[-78.173043,-6.494176],[-78.17652,-6.47585]]]}",6,Cajamarca,3,Celendín,2,Chumuch,CHUMUCH
"{""type"":""Polygon"",""coordinates"":[[[-78.204322,-6.458524],[-78.218063,-6.446947],[-78.221879,-6.429713],[-78.255151,-6.394783],[-78.277932,-6.388961],[-78.29714,-6.40105],[-78.31531,-6.42974],[-78.32135,-6.44997],[-78.33725,-6.44966],[-78.356836,-6.460656],[-78.365455,-6.47215],[-78.366039,-6.483267],[-78.366043,-6.508446],[-78.355361,-6.524305],[-78.352603,-6.564633],[-78.339023,-6.578951],[-78.324532,-6.578766],[-78.297012,-6.572211],[-78.266953,-6.569084],[-78.264661,-6.544948],[-78.244725,-6.52682],[-78.24101,-6.51663],[-78.20333,-6.50001],[-78.19752,-6.48909],[-78.17652,-6.47585],[-78.185756,-6.471105],[-78.190029,-6.457016],[-78.204322,-6.458524]]]}",6,Cajamarca,3,Celendín,3,Cortegana,CHIMUCH (CORTEGANA)
"{""type"":""Polygon"",""coordinates"":[[[-78.35035,-6.6793],[-78.369903,-6.680777],[-78.386621,-6.688133],[-78.404843,-6.71153],[-78.403999,-6.751854],[-78.395899,-6.766791],[-78.398699,-6.777301],[-78.394272,-6.792811],[-78.405081,-6.803457],[-78.401975,-6.815057],[-78.42531,-6.820559],[-78.438748,-6.835575],[-78.453478,-6.834195],[-78.442171,-6.867066],[-78.442228,-6.88003],[-78.428555,-6.892201],[-78.431422,-6.924318],[-78.426636,-6.93116],[-78.390787,-6.930967],[-78.38275,-6.923584],[-78.361239,-6.899067],[-78.361769,-6.875601],[-78.348344,-6.874055],[-78.32115,-6.89104],[-78.312897,-6.883275],[-78.28364,-6.88276],[-78.2557,-6.87176],[-78.24047,-6.87844],[-78.226701,-6.897909],[-78.239193,-6.90983],[-78.24462,-6.92615],[-78.237371,-6.955277],[-78.24605,-6.97165],[-78.24251,-6.989831],[-78.22811,-6.99364],[-78.214713,-6.9837],[-78.214656,-6.972565],[-78.201043,-6.961689],[-78.196266,-6.943555],[-78.202636,-6.926577],[-78.200394,-6.916693],[-78.208178,-6.882761],[-78.202,-6.86812],[-78.20344,-6.85278],[-78.2118,-6.82254],[-78.21066,-6.79513],[-78.21495,-6.78777],[-78.220869,-6.79266],[-78.252012,-6.799889],[-78.26601,-6.797357],[-78.292295,-6.762826],[-78.3001,-6.757448],[-78.305609,-6.737597],[-78.302009,-6.728919],[-78.311162,-6.710312],[-78.321962,-6.714576],[-78.337859,-6.702428],[-78.35035,-6.6793]]]}",6,Cajamarca,3,Celendín,4,Huasmín,HUASMIN
"{""type"":""Polygon"",""coordinates"":[[[-78.013113,-6.933904],[-78.0223,-6.93677],[-78.03949,-6.92236],[-78.05779,-6.91426],[-78.073511,-6.915933],[-78.099673,-6.908153],[-78.104649,-6.912313],[-78.112406,-6.923164],[-78.13093,-6.93385],[-78.1106,-6.94112],[-78.092115,-6.952411],[-78.089069,-6.963661],[-78.06698,-6.97453],[-78.03925,-6.96311],[-78.03261,-6.94931],[-77.9993,-6.941758],[-78.013113,-6.933904]]]}",6,Cajamarca,3,Celendín,5,Jorge Chávez,LUCMAPAMPA
"{""type"":""Polygon"",""coordinates"":[[[-78.10683,-6.894391],[-78.115206,-6.897103],[-78.127311,-6.886839],[-78.138308,-6.892587],[-78.166159,-6.892418],[-78.18603,-6.89892],[-78.200394,-6.916693],[-78.202636,-6.926577],[-78.196266,-6.943555],[-78.201043,-6.961689],[-78.188727,-6.966365],[-78.179883,-6.962072],[-78.171361,-6.942458],[-78.1483,-6.92821],[-78.13093,-6.93385],[-78.112406,-6.923164],[-78.104649,-6.912313],[-78.10683,-6.894391]]]}",6,Cajamarca,3,Celendín,6,José Galvez,HUACAPAMPA
"{""type"":""Polygon"",""coordinates"":[[[-78.21223,-6.784875],[-78.2085,-6.759359],[-78.235759,-6.707331],[-78.274426,-6.658192],[-78.288963,-6.646992],[-78.309523,-6.655468],[-78.31864,-6.635511],[-78.315816,-6.6261],[-78.331094,-6.616377],[-78.343599,-6.629572],[-78.353566,-6.616177],[-78.383386,-6.62801],[-78.36291,-6.65156],[-78.35035,-6.6793],[-78.337859,-6.702428],[-78.321962,-6.714576],[-78.311162,-6.710312],[-78.302009,-6.728919],[-78.305609,-6.737597],[-78.3001,-6.757448],[-78.292295,-6.762826],[-78.26601,-6.797357],[-78.252012,-6.799889],[-78.220869,-6.79266],[-78.21495,-6.78777],[-78.21223,-6.784875]]]}",6,Cajamarca,3,Celendín,12,La Libertad de Pallán,LA LIBERTAD DE PALLAN
"{""type"":""Polygon"",""coordinates"":[[[-78.15077,-6.65918],[-78.165042,-6.646945],[-78.201345,-6.64129],[-78.232586,-6.615012],[-78.248214,-6.586816],[-78.266953,-6.569084],[-78.297012,-6.572211],[-78.324532,-6.578766],[-78.339023,-6.578951],[-78.345867,-6.583907],[-78.363256,-6.572591],[-78.389823,-6.578785],[-78.41297,-6.59586],[-78.39963,-6.62084],[-78.40287,-6.6363],[-78.39022,-6.65288],[-78.38417,-6.67874],[-78.386621,-6.688133],[-78.369903,-6.680777],[-78.35035,-6.6793],[-78.36291,-6.65156],[-78.383386,-6.62801],[-78.353566,-6.616177],[-78.343599,-6.629572],[-78.331094,-6.616377],[-78.315816,-6.6261],[-78.31864,-6.635511],[-78.309523,-6.655468],[-78.288963,-6.646992],[-78.274426,-6.658192],[-78.235759,-6.707331],[-78.2085,-6.759359],[-78.21223,-6.784875],[-78.191687,-6.767776],[-78.17534,-6.749538],[-78.16535,-6.7492],[-78.16102,-6.72559],[-78.16435,-6.70417],[-78.15046,-6.68835],[-78.15077,-6.65918]]]}",6,Cajamarca,3,Celendín,7,Miguel Iglesias,CHALAN
"{""type"":""Polygon"",""coordinates"":[[[-77.9993,-6.941758],[-78.03261,-6.94931],[-78.03925,-6.96311],[-78.06698,-6.97453],[-78.07206,-6.98498],[-78.09742,-6.99601],[-78.09181,-7.0219],[-78.09495,-7.04064],[-78.10637,-7.04979],[-78.1268,-7.05882],[-78.12804,-7.07388],[-78.141998,-7.093473],[-78.152163,-7.096887],[-78.162075,-7.113882],[-78.187508,-7.107437],[-78.197953,-7.112828],[-78.187373,-7.126456],[-78.183694,-7.149147],[-78.173632,-7.146291],[-78.161361,-7.152849],[-78.13576,-7.146959],[-78.114453,-7.146254],[-78.1026,-7.12777],[-78.08409,-7.13202],[-78.0702,-7.12822],[-78.05653,-7.13479],[-78.02402,-7.10991],[-78.01595,-7.0968],[-78,-7.08694],[-77.975699,-7.079268],[-77.95115,-7.064613],[-77.965921,-7.050774],[-77.965261,-7.038295],[-77.978894,-7.015979],[-77.985127,-7.014215],[-77.999506,-6.970532],[-77.9993,-6.941758]]]}",6,Cajamarca,3,Celendín,8,Oxamarca,OXAMARCA
"{""type"":""Polygon"",""coordinates"":[[[-78.24251,-6.989831],[-78.24605,-6.97165],[-78.237371,-6.955277],[-78.24462,-6.92615],[-78.239193,-6.90983],[-78.226701,-6.897909],[-78.24047,-6.87844],[-78.2557,-6.87176],[-78.28364,-6.88276],[-78.312897,-6.883275],[-78.32115,-6.89104],[-78.348344,-6.874055],[-78.361769,-6.875601],[-78.361239,-6.899067],[-78.38275,-6.923584],[-78.371931,-6.936011],[-78.354045,-6.943714],[-78.340511,-6.954177],[-78.330613,-6.973091],[-78.311508,-6.987715],[-78.308497,-7.004363],[-78.287184,-7.020924],[-78.28214,-6.99523],[-78.25211,-6.9999],[-78.24251,-6.989831]]]}",6,Cajamarca,3,Celendín,9,Sorochuco,SOROCHUCO
"{""type"":""Polygon"",""coordinates"":[[[-78.13093,-6.93385],[-78.1483,-6.92821],[-78.171361,-6.942458],[-78.179883,-6.962072],[-78.188727,-6.966365],[-78.201043,-6.961689],[-78.214656,-6.972565],[-78.214713,-6.9837],[-78.22811,-6.99364],[-78.24251,-6.989831],[-78.25211,-6.9999],[-78.28214,-6.99523],[-78.287184,-7.020924],[-78.294279,-7.030307],[-78.267231,-7.031881],[-78.219458,-7.071585],[-78.219508,-7.087772],[-78.203776,-7.100423],[-78.197953,-7.112828],[-78.187508,-7.107437],[-78.162075,-7.113882],[-78.152163,-7.096887],[-78.141998,-7.093473],[-78.12804,-7.07388],[-78.1268,-7.05882],[-78.10637,-7.04979],[-78.09495,-7.04064],[-78.09181,-7.0219],[-78.09742,-6.99601],[-78.07206,-6.98498],[-78.06698,-6.97453],[-78.089069,-6.963661],[-78.092115,-6.952411],[-78.1106,-6.94112],[-78.13093,-6.93385]]]}",6,Cajamarca,3,Celendín,10,Sucre,SUCRE
"{""type"":""Polygon"",""coordinates"":[[[-78.028309,-6.842689],[-78.05345,-6.84467],[-78.061197,-6.850974],[-78.0808,-6.85618],[-78.09149,-6.84664],[-78.09768,-6.83212],[-78.10883,-6.83046],[-78.11799,-6.837783],[-78.118989,-6.858247],[-78.113255,-6.884088],[-78.10683,-6.894391],[-78.104649,-6.912313],[-78.099673,-6.908153],[-78.073511,-6.915933],[-78.05779,-6.91426],[-78.03949,-6.92236],[-78.0223,-6.93677],[-78.013113,-6.933904],[-78.000623,-6.909779],[-78.005481,-6.893598],[-78.000793,-6.867258],[-78.013405,-6.851744],[-78.028309,-6.842689]]]}",6,Cajamarca,3,Celendín,11,Utco,UTCO
