geometry,CCDD,Departamento,CCPP,Provincia,CCDI,Distrito,Capital
"{""type"":""Polygon"",""coordinates"":[[[-72.477768,-10.366111],[-72.48703,-10.363546],[-72.507625,-10.343657],[-72.52562,-10.350794],[-72.539657,-10.33537],[-72.54977,-10.291108],[-72.560876,-10.282904],[-72.564315,-10.264849],[-72.575347,-10.261628],[-72.589117,-10.270477],[-72.6101,-10.25825],[-72.617965,-10.24234],[-72.644029,-10.222531],[-72.659353,-10.225791],[-72.68212,-10.22332],[-72.694871,-10.211603],[-72.708336,-10.20768],[-72.721097,-10.192525],[-72.734363,-10.193789],[-72.77188,-10.185114],[-72.798728,-10.199214],[-72.819623,-10.177568],[-72.839267,-10.173197],[-72.851859,-10.176268],[-72.861731,-10.167805],[-72.897004,-10.171209],[-72.912025,-10.176133],[-72.976469,-10.185392],[-72.996053,-10.196593],[-73.010883,-10.200049],[-73.021568,-10.187605],[-73.037912,-10.192339],[-73.049269,-10.179027],[-73.063463,-10.149509],[-73.081658,-10.134049],[-73.094329,-10.131875],[-73.105332,-10.122775],[-73.127368,-10.133608],[-73.151949,-10.126064],[-73.161372,-10.129985],[-73.174247,-10.144711],[-73.189896,-10.145219],[-73.205955,-10.163755],[-73.223741,-10.164111],[-73.241197,-10.159712],[-73.252668,-10.164975],[-73.271218,-10.158873],[-73.309707,-10.154169],[-73.319309,-10.148342],[-73.342637,-10.143094],[-73.362048,-10.157883],[-73.37533,-10.152005],[-73.383681,-10.166293],[-73.414609,-10.174772],[-73.420552,-10.180706],[-73.43839,-10.182236],[-73.453377,-10.195115],[-73.46567,-10.19957],[-73.481387,-10.19786],[-73.497645,-10.209266],[-73.517338,-10.213774],[-73.535308,-10.234242],[-73.557491,-10.231081],[-73.567728,-10.239526],[-73.569563,-10.25346],[-73.579141,-10.258057],[-73.591379,-10.28142],[-73.621094,-10.289594],[-73.621186,-10.300237],[-73.635752,-10.308102],[-73.660789,-10.309166],[-73.673408,-10.314271],[-73.688844,-10.312039],[-73.707436,-10.30224],[-73.733551,-10.297062],[-73.750367,-10.298383],[-73.817184,-10.293129],[-73.844395,-10.29832],[-73.886519,-10.290662],[-73.945154,-10.296029],[-73.962175,-10.293757],[-73.995201,-10.295791],[-74.009141,-10.300482],[-74.028281,-10.293424],[-74.041809,-10.306324],[-74.027233,-10.326202],[-74.040314,-10.377361],[-74.059967,-10.358484],[-74.068436,-10.356555],[-74.121034,-10.35755],[-74.127983,-10.354852],[-74.161067,-10.314035],[-74.198013,-10.309626],[-74.217671,-10.295115],[-74.229594,-10.282133],[-74.234371,-10.295435],[-74.246088,-10.29718],[-74.252548,-10.307382],[-74.241349,-10.315709],[-74.238829,-10.326645],[-74.247797,-10.331996],[-74.262742,-10.363661],[-74.254004,-10.377329],[-74.242005,-10.383165],[-74.246834,-10.405934],[-74.252884,-10.417137],[-74.244892,-10.422888],[-74.239291,-10.441186],[-74.226893,-10.443053],[-74.181394,-10.485161],[-74.18235,-10.503331],[-74.169204,-10.531629],[-74.156917,-10.549197],[-74.150931,-10.572084],[-74.141498,-10.583368],[-74.132673,-10.604911],[-74.139402,-10.625197],[-74.130981,-10.654742],[-74.140454,-10.656766],[-74.157775,-10.648528],[-74.169243,-10.637114],[-74.192755,-10.639176],[-74.206032,-10.630744],[-74.229665,-10.634598],[-74.229351,-10.65332],[-74.245738,-10.654504],[-74.271052,-10.678855],[-74.286881,-10.670412],[-74.288286,-10.685375],[-74.31097,-10.714914],[-74.316443,-10.725931],[-74.337021,-10.733857],[-74.359713,-10.759412],[-74.3839,-10.74748],[-74.382915,-10.773512],[-74.374519,-10.784896],[-74.385681,-10.811767],[-74.420135,-10.816104],[-74.429575,-10.812693],[-74.458319,-10.828267],[-74.466587,-10.836344],[-74.48007,-10.835094],[-74.49172,-10.848758],[-74.485558,-10.855365],[-74.488544,-10.871755],[-74.486194,-10.887445],[-74.506712,-10.899515],[-74.538412,-10.896275],[-74.549783,-10.89157],[-74.565719,-10.904605],[-74.56996,-10.915208],[-74.562363,-10.913682],[-74.541071,-10.931535],[-74.508384,-10.9503],[-74.502682,-10.965159],[-74.500081,-10.995998],[-74.48474,-11.002227],[-74.46244,-11.000552],[-74.44541,-11.004852],[-74.418638,-11.025239],[-74.413417,-11.033568],[-74.373655,-11.056522],[-74.339446,-11.053958],[-74.320016,-11.038422],[-74.293855,-11.031325],[-74.281545,-11.033131],[-74.256436,-11.018223],[-74.201475,-11.019664],[-74.198365,-10.997151],[-74.19087,-10.985997],[-74.147986,-10.998837],[-74.136848,-10.988598],[-74.116519,-10.990862],[-74.091778,-10.986815],[-74.061358,-10.995745],[-74.036264,-10.989011],[-74.005498,-10.993193],[-73.990752,-11.026873],[-73.989113,-11.041117],[-73.978738,-11.070033],[-73.983664,-11.092708],[-73.978272,-11.120627],[-73.95842,-11.141534],[-73.941834,-11.151217],[-73.934736,-11.142342],[-73.916487,-11.143102],[-73.899298,-11.15578],[-73.888748,-11.170082],[-73.86306,-11.169124],[-73.852707,-11.164326],[-73.861304,-11.14553],[-73.859682,-11.132558],[-73.865647,-11.09868],[-73.862834,-11.07012],[-73.866432,-11.02544],[-73.864039,-11.018051],[-73.861094,-10.974122],[-73.85411,-10.954906],[-73.823407,-10.921073],[-73.825901,-10.909628],[-73.817757,-10.901783],[-73.814927,-10.88293],[-73.820774,-10.879014],[-73.816012,-10.857946],[-73.822158,-10.836072],[-73.816787,-10.830142],[-73.814217,-10.799896],[-73.790704,-10.796361],[-73.778482,-10.775039],[-73.783276,-10.758025],[-73.7572,-10.735905],[-73.742116,-10.734008],[-73.733999,-10.751093],[-73.714859,-10.759886],[-73.696193,-10.773029],[-73.667535,-10.799414],[-73.610396,-10.846574],[-73.560261,-10.860609],[-73.559024,-10.874138],[-73.567267,-10.905948],[-73.564837,-10.936755],[-73.571491,-10.958094],[-73.558674,-10.975347],[-73.558238,-10.999141],[-73.553012,-11.014052],[-73.543943,-11.020422],[-73.542579,-11.047424],[-73.522938,-11.057967],[-73.506589,-11.057885],[-73.498267,-11.063991],[-73.482603,-11.065242],[-73.467484,-11.022498],[-73.448872,-11.023116],[-73.44307,-11.030418],[-73.423802,-11.037466],[-73.40258,-11.02642],[-73.376625,-11.047146],[-73.35829,-11.041687],[-73.324242,-11.00685],[-73.318619,-10.996621],[-73.319221,-10.971391],[-73.306771,-10.916616],[-73.306664,-10.88568],[-73.309455,-10.871687],[-73.323501,-10.840767],[-73.320942,-10.816693],[-73.310831,-10.803284],[-73.292115,-10.799805],[-73.279641,-10.791246],[-73.256576,-10.787219],[-73.229736,-10.775715],[-73.198594,-10.782407],[-73.162367,-10.787441],[-73.153197,-10.794531],[-73.133302,-10.792645],[-73.115409,-10.810283],[-73.095049,-10.806763],[-73.087648,-10.798373],[-73.068331,-10.796268],[-73.038354,-10.79876],[-73.005228,-10.830315],[-72.981965,-10.806853],[-72.952348,-10.790436],[-72.948379,-10.772707],[-72.937358,-10.763109],[-72.915275,-10.776258],[-72.884933,-10.774502],[-72.86936,-10.770066],[-72.860851,-10.778582],[-72.839601,-10.789587],[-72.818646,-10.787945],[-72.812332,-10.775549],[-72.78213,-10.764676],[-72.77489,-10.743266],[-72.760942,-10.735286],[-72.751143,-10.723231],[-72.736039,-10.71517],[-72.71363,-10.717793],[-72.701039,-10.704652],[-72.657807,-10.715506],[-72.647061,-10.732148],[-72.628762,-10.739477],[-72.608648,-10.756874],[-72.594616,-10.754537],[-72.555883,-10.763668],[-72.549246,-10.770238],[-72.527384,-10.777015],[-72.520827,-10.788929],[-72.49709,-10.787065],[-72.484348,-10.792189],[-72.480331,-10.76588],[-72.469194,-10.758326],[-72.46575,-10.740624],[-72.46686,-10.716273],[-72.459455,-10.707723],[-72.455773,-10.688748],[-72.458523,-10.675683],[-72.44337,-10.636492],[-72.426629,-10.647621],[-72.406097,-10.649462],[-72.405088,-10.632646],[-72.398787,-10.626988],[-72.394625,-10.60223],[-72.38794,-10.594657],[-72.392279,-10.574502],[-72.378843,-10.5477],[-72.380802,-10.537832],[-72.398298,-10.528735],[-72.407885,-10.517048],[-72.432264,-10.51235],[-72.443576,-10.514528],[-72.462598,-10.509799],[-72.451086,-10.498003],[-72.427674,-10.489551],[-72.420399,-10.479553],[-72.422449,-10.446472],[-72.45149,-10.416678],[-72.461356,-10.393156],[-72.477167,-10.378694],[-72.477768,-10.366111]]]}",25,Ucayali,2,Atalaya,1,Raymondi,ATALAYA
"{""type"":""Polygon"",""coordinates"":[[[-72.185191,-11.008932],[-72.194178,-11.004493],[-72.210273,-11.01328],[-72.238296,-10.985418],[-72.262126,-10.971676],[-72.294595,-10.978191],[-72.320297,-10.980279],[-72.33036,-10.968976],[-72.346739,-10.969691],[-72.361831,-10.961019],[-72.400065,-10.929814],[-72.399512,-10.917877],[-72.419036,-10.906292],[-72.431372,-10.879796],[-72.428215,-10.861957],[-72.437211,-10.84259],[-72.448023,-10.832299],[-72.472324,-10.817066],[-72.484348,-10.792189],[-72.49709,-10.787065],[-72.520827,-10.788929],[-72.527384,-10.777015],[-72.549246,-10.770238],[-72.555883,-10.763668],[-72.594616,-10.754537],[-72.608648,-10.756874],[-72.628762,-10.739477],[-72.647061,-10.732148],[-72.657807,-10.715506],[-72.701039,-10.704652],[-72.71363,-10.717793],[-72.736039,-10.71517],[-72.751143,-10.723231],[-72.760942,-10.735286],[-72.77489,-10.743266],[-72.78213,-10.764676],[-72.812332,-10.775549],[-72.818646,-10.787945],[-72.839601,-10.789587],[-72.860851,-10.778582],[-72.86936,-10.770066],[-72.884933,-10.774502],[-72.915275,-10.776258],[-72.937358,-10.763109],[-72.948379,-10.772707],[-72.952348,-10.790436],[-72.981965,-10.806853],[-73.005228,-10.830315],[-73.038354,-10.79876],[-73.068331,-10.796268],[-73.087648,-10.798373],[-73.095049,-10.806763],[-73.115409,-10.810283],[-73.133302,-10.792645],[-73.153197,-10.794531],[-73.162367,-10.787441],[-73.198594,-10.782407],[-73.229736,-10.775715],[-73.256576,-10.787219],[-73.279641,-10.791246],[-73.292115,-10.799805],[-73.310831,-10.803284],[-73.320942,-10.816693],[-73.323501,-10.840767],[-73.309455,-10.871687],[-73.306664,-10.88568],[-73.306771,-10.916616],[-73.319221,-10.971391],[-73.318619,-10.996621],[-73.324242,-11.00685],[-73.35829,-11.041687],[-73.376625,-11.047146],[-73.40258,-11.02642],[-73.423802,-11.037466],[-73.44307,-11.030418],[-73.448872,-11.023116],[-73.467484,-11.022498],[-73.482603,-11.065242],[-73.471325,-11.087],[-73.47418,-11.098961],[-73.466918,-11.119969],[-73.475186,-11.128356],[-73.458385,-11.195447],[-73.459201,-11.208782],[-73.450099,-11.224749],[-73.454442,-11.263065],[-73.462961,-11.282603],[-73.46011,-11.302711],[-73.471323,-11.30556],[-73.484087,-11.319344],[-73.479872,-11.330333],[-73.485639,-11.344325],[-73.470646,-11.344007],[-73.449759,-11.368083],[-73.419749,-11.383938],[-73.408559,-11.385976],[-73.401644,-11.37585],[-73.386262,-11.37127],[-73.37866,-11.350741],[-73.351681,-11.332342],[-73.346172,-11.313453],[-73.333365,-11.308985],[-73.296884,-11.308372],[-73.291009,-11.312065],[-73.268905,-11.309699],[-73.257446,-11.312709],[-73.237132,-11.299513],[-73.213188,-11.299082],[-73.203301,-11.28999],[-73.186457,-11.285978],[-73.137374,-11.293773],[-73.124019,-11.291843],[-73.0945,-11.275926],[-73.082137,-11.273284],[-73.065041,-11.284355],[-73.024583,-11.263119],[-73.018575,-11.234171],[-72.977062,-11.212293],[-72.974224,-11.250676],[-72.968584,-11.264121],[-72.957985,-11.26301],[-72.953565,-11.274719],[-72.939126,-11.282078],[-72.950627,-11.292931],[-72.954722,-11.305472],[-72.932277,-11.309476],[-72.951909,-11.33063],[-72.944737,-11.339914],[-72.925854,-11.327312],[-72.92237,-11.343379],[-72.897019,-11.357926],[-72.861499,-11.354694],[-72.845438,-11.372159],[-72.82376,-11.381897],[-72.815002,-11.3753],[-72.794294,-11.384291],[-72.784705,-11.375964],[-72.763349,-11.37161],[-72.738238,-11.347429],[-72.718511,-11.350992],[-72.706561,-11.381505],[-72.700246,-11.379727],[-72.688613,-11.396828],[-72.680021,-11.388967],[-72.652267,-11.401016],[-72.645569,-11.412766],[-72.632124,-11.406401],[-72.609987,-11.428238],[-72.595662,-11.42056],[-72.590693,-11.434537],[-72.580821,-11.430798],[-72.535086,-11.43508],[-72.525882,-11.43936],[-72.518996,-11.421174],[-72.490882,-11.399547],[-72.485924,-11.38993],[-72.469365,-11.385257],[-72.447426,-11.38452],[-72.448884,-11.374107],[-72.425127,-11.368487],[-72.425893,-11.358029],[-72.412941,-11.351598],[-72.406479,-11.357052],[-72.37883,-11.332639],[-72.361023,-11.333863],[-72.336982,-11.316725],[-72.316795,-11.321213],[-72.307709,-11.307],[-72.286582,-11.317115],[-72.280693,-11.336557],[-72.270889,-11.339711],[-72.248855,-11.333318],[-72.239258,-11.345061],[-72.226674,-11.342608],[-72.204623,-11.347433],[-72.218456,-11.300287],[-72.21147,-11.277601],[-72.202038,-11.259313],[-72.205179,-11.239896],[-72.197061,-11.227861],[-72.20024,-11.205297],[-72.189839,-11.183716],[-72.199166,-11.168297],[-72.193856,-11.156662],[-72.17648,-11.159112],[-72.16928,-11.143741],[-72.138252,-11.136888],[-72.122467,-11.123584],[-72.125885,-11.10115],[-72.151768,-11.086444],[-72.183299,-11.092592],[-72.186983,-11.068648],[-72.182509,-11.057799],[-72.193061,-11.049677],[-72.177609,-11.040675],[-72.175324,-11.024832],[-72.185191,-11.008932]]]}",25,Ucayali,2,Atalaya,2,Sepahua,SEPAHUA
"{""type"":""Polygon"",""coordinates"":[[[-73.179467,-10.093853],[-73.193715,-10.081999],[-73.197031,-10.047646],[-73.187157,-10.018338],[-73.194539,-10.010227],[-73.219305,-9.999312],[-73.226147,-9.96793],[-73.242432,-9.963812],[-73.267953,-9.952269],[-73.283193,-9.938315],[-73.309221,-9.89299],[-73.355239,-9.872702],[-73.37038,-9.861618],[-73.375428,-9.847862],[-73.370974,-9.826783],[-73.393473,-9.822573],[-73.428976,-9.806253],[-73.459349,-9.79561],[-73.463502,-9.763171],[-73.469376,-9.75078],[-73.489309,-9.733655],[-73.517814,-9.714996],[-73.537779,-9.70767],[-73.547471,-9.689555],[-73.560438,-9.675727],[-73.570077,-9.657448],[-73.583719,-9.655678],[-73.609186,-9.644408],[-73.62879,-9.610409],[-73.643063,-9.590388],[-73.665312,-9.571973],[-73.659867,-9.551433],[-73.663213,-9.543094],[-73.684525,-9.529841],[-73.743391,-9.540348],[-73.75901,-9.531773],[-73.777371,-9.532246],[-73.807008,-9.528012],[-73.820962,-9.531971],[-73.875541,-9.596559],[-73.893621,-9.603691],[-73.959754,-9.610787],[-73.985778,-9.635184],[-74.007706,-9.645977],[-74.037896,-9.655562],[-74.047551,-9.655834],[-74.059563,-9.668936],[-74.069459,-9.686611],[-74.065795,-9.705537],[-74.103797,-9.712342],[-74.132607,-9.702187],[-74.152404,-9.709681],[-74.166381,-9.728642],[-74.183982,-9.763799],[-74.216321,-9.773343],[-74.253418,-9.771727],[-74.267089,-9.777301],[-74.290627,-9.79301],[-74.299477,-9.807531],[-74.316959,-9.801582],[-74.319674,-9.826355],[-74.33338,-9.838189],[-74.333068,-9.860098],[-74.357427,-9.855039],[-74.368059,-9.846301],[-74.375851,-9.869267],[-74.359215,-9.892915],[-74.373754,-9.918932],[-74.392575,-9.929606],[-74.412326,-9.953955],[-74.424035,-9.989443],[-74.412398,-10.00824],[-74.41468,-10.02961],[-74.404322,-10.050601],[-74.389899,-10.051349],[-74.378868,-10.076863],[-74.37709,-10.099874],[-74.366967,-10.112896],[-74.355649,-10.118766],[-74.331274,-10.108546],[-74.315019,-10.113156],[-74.306729,-10.138867],[-74.303698,-10.163861],[-74.285219,-10.171805],[-74.266845,-10.171693],[-74.24325,-10.177466],[-74.231661,-10.185052],[-74.227336,-10.198752],[-74.234649,-10.22001],[-74.226395,-10.230498],[-74.229594,-10.282133],[-74.217671,-10.295115],[-74.198013,-10.309626],[-74.161067,-10.314035],[-74.127983,-10.354852],[-74.121034,-10.35755],[-74.068436,-10.356555],[-74.059967,-10.358484],[-74.040314,-10.377361],[-74.027233,-10.326202],[-74.041809,-10.306324],[-74.028281,-10.293424],[-74.009141,-10.300482],[-73.995201,-10.295791],[-73.962175,-10.293757],[-73.945154,-10.296029],[-73.886519,-10.290662],[-73.844395,-10.29832],[-73.817184,-10.293129],[-73.750367,-10.298383],[-73.733551,-10.297062],[-73.707436,-10.30224],[-73.688844,-10.312039],[-73.673408,-10.314271],[-73.660789,-10.309166],[-73.635752,-10.308102],[-73.621186,-10.300237],[-73.621094,-10.289594],[-73.591379,-10.28142],[-73.579141,-10.258057],[-73.569563,-10.25346],[-73.567728,-10.239526],[-73.557491,-10.231081],[-73.535308,-10.234242],[-73.517338,-10.213774],[-73.497645,-10.209266],[-73.481387,-10.19786],[-73.46567,-10.19957],[-73.453377,-10.195115],[-73.43839,-10.182236],[-73.420552,-10.180706],[-73.414609,-10.174772],[-73.383681,-10.166293],[-73.37533,-10.152005],[-73.362048,-10.157883],[-73.342637,-10.143094],[-73.319309,-10.148342],[-73.309707,-10.154169],[-73.271218,-10.158873],[-73.252668,-10.164975],[-73.241197,-10.159712],[-73.223741,-10.164111],[-73.205955,-10.163755],[-73.189896,-10.145219],[-73.174247,-10.144711],[-73.161372,-10.129985],[-73.151949,-10.126064],[-73.162732,-10.115184],[-73.170901,-10.098553],[-73.179467,-10.093853]]]}",25,Ucayali,2,Atalaya,3,Tahuania,BOLOGNESI
"{""type"":""Polygon"",""coordinates"":[[[-72.180404,-9.999672],[-72.175797,-9.98423],[-72.161567,-9.980513],[-72.149852,-9.960811],[-72.160634,-9.955644],[-72.173888,-9.930193],[-72.163308,-9.908515],[-72.150712,-9.905742],[-72.147916,-9.888569],[-72.137955,-9.881084],[-72.148201,-9.872228],[-72.154271,-9.855241],[-72.152894,-9.841915],[-72.162056,-9.831068],[-72.151361,-9.797416],[-72.170572,-9.783926],[-72.193519,-9.776428],[-72.214869,-9.778816],[-72.24434,-9.751971],[-72.264023,-9.747431],[-72.254654,-9.733832],[-72.258994,-9.712191],[-72.252258,-9.701937],[-72.24602,-9.65728],[-72.25958,-9.63927],[-72.2521,-9.6199],[-72.26866,-9.62062],[-72.28832,-9.60282],[-72.28323,-9.57819],[-72.28133,-9.5423],[-72.29019,-9.53499],[-72.317984,-9.544138],[-72.328661,-9.534728],[-72.340824,-9.506595],[-72.366982,-9.4897],[-72.385262,-9.49257],[-72.407062,-9.477291],[-72.467011,-9.486503],[-72.487034,-9.480247],[-72.506421,-9.486057],[-72.530397,-9.48231],[-72.538294,-9.469543],[-72.562731,-9.463064],[-72.577343,-9.464175],[-72.604282,-9.451597],[-72.620851,-9.452231],[-72.642255,-9.442317],[-72.653168,-9.451428],[-72.68232,-9.433614],[-72.697702,-9.435962],[-72.716374,-9.422928],[-72.716912,-9.412186],[-73.063996,-9.412037],[-73.200439,-9.411396],[-73.191711,-9.429013],[-73.204643,-9.444351],[-73.196238,-9.467844],[-73.20617,-9.48432],[-73.198229,-9.495609],[-73.198131,-9.509045],[-73.189629,-9.526797],[-73.200878,-9.539992],[-73.204408,-9.552817],[-73.199224,-9.565891],[-73.212475,-9.574153],[-73.218596,-9.622087],[-73.224252,-9.639772],[-73.215917,-9.64549],[-73.22714,-9.656847],[-73.249148,-9.663373],[-73.273402,-9.664594],[-73.267661,-9.678335],[-73.27658,-9.684205],[-73.269214,-9.697733],[-73.253533,-9.709013],[-73.242932,-9.731095],[-73.246655,-9.744682],[-73.244114,-9.765306],[-73.229075,-9.795149],[-73.229529,-9.814527],[-73.217758,-9.827472],[-73.228487,-9.846511],[-73.208877,-9.853965],[-73.202553,-9.866797],[-73.188837,-9.870971],[-73.170746,-9.86346],[-73.139676,-9.866828],[-73.130474,-9.872059],[-73.1032,-9.875227],[-73.096819,-9.888684],[-73.114039,-9.902841],[-73.10988,-9.923282],[-73.093165,-9.940775],[-73.093184,-9.949542],[-73.071449,-9.963133],[-73.066636,-9.972634],[-73.080725,-9.988614],[-73.098296,-9.986956],[-73.104317,-10.007451],[-73.112529,-10.017755],[-73.152744,-10.03953],[-73.156166,-10.057113],[-73.179467,-10.093853],[-73.170901,-10.098553],[-73.162732,-10.115184],[-73.151949,-10.126064],[-73.127368,-10.133608],[-73.105332,-10.122775],[-73.094329,-10.131875],[-73.081658,-10.134049],[-73.063463,-10.149509],[-73.049269,-10.179027],[-73.037912,-10.192339],[-73.021568,-10.187605],[-73.010883,-10.200049],[-72.996053,-10.196593],[-72.976469,-10.185392],[-72.912025,-10.176133],[-72.897004,-10.171209],[-72.861731,-10.167805],[-72.851859,-10.176268],[-72.839267,-10.173197],[-72.819623,-10.177568],[-72.798728,-10.199214],[-72.77188,-10.185114],[-72.734363,-10.193789],[-72.721097,-10.192525],[-72.708336,-10.20768],[-72.694871,-10.211603],[-72.68212,-10.22332],[-72.659353,-10.225791],[-72.644029,-10.222531],[-72.617965,-10.24234],[-72.6101,-10.25825],[-72.589117,-10.270477],[-72.575347,-10.261628],[-72.564315,-10.264849],[-72.560876,-10.282904],[-72.54977,-10.291108],[-72.539657,-10.33537],[-72.52562,-10.350794],[-72.507625,-10.343657],[-72.48703,-10.363546],[-72.477768,-10.366111],[-72.4654,-10.34591],[-72.477122,-10.332914],[-72.473056,-10.301707],[-72.462785,-10.288623],[-72.444721,-10.255042],[-72.41889,-10.233439],[-72.402182,-10.225916],[-72.381767,-10.222496],[-72.368066,-10.213494],[-72.363969,-10.200211],[-72.344299,-10.190322],[-72.336096,-10.179479],[-72.31163,-10.179477],[-72.300659,-10.185058],[-72.242548,-10.18881],[-72.235615,-10.182075],[-72.235276,-10.166075],[-72.214133,-10.159708],[-72.179821,-10.164875],[-72.156952,-10.165257],[-72.142675,-10.139477],[-72.146574,-10.098462],[-72.141066,-10.090549],[-72.162895,-10.076094],[-72.172184,-10.048244],[-72.179775,-10.041086],[-72.189353,-10.020873],[-72.189095,-10.006084],[-72.180404,-9.999672]]]}",25,Ucayali,2,Atalaya,4,Yurua,BREU
"{""type"":""Polygon"",""coordinates"":[[[-73.983033,-7.534361],[-73.997881,-7.519723],[-74.013392,-7.512399],[-74.018373,-7.491445],[-74.0338,-7.484865],[-74.039966,-7.448155],[-74.066627,-7.438209],[-74.115386,-7.406074],[-74.138389,-7.396352],[-74.141636,-7.377772],[-74.161821,-7.37112],[-74.180857,-7.358747],[-74.21751,-7.361164],[-74.238098,-7.357842],[-74.244553,-7.347406],[-74.259025,-7.344052],[-74.279073,-7.353241],[-74.316232,-7.35127],[-74.347641,-7.343102],[-74.361567,-7.336607],[-74.370178,-7.317272],[-74.393974,-7.317815],[-74.422711,-7.311473],[-74.430798,-7.302071],[-74.444116,-7.307141],[-74.462652,-7.298941],[-74.473053,-7.274622],[-74.500091,-7.262049],[-74.535727,-7.294427],[-74.535712,-7.320247],[-74.556678,-7.341516],[-74.566011,-7.359708],[-74.571335,-7.388655],[-74.579521,-7.409929],[-74.592874,-7.423772],[-74.616074,-7.435038],[-74.630634,-7.481581],[-74.642902,-7.500086],[-74.645526,-7.517483],[-74.641158,-7.534826],[-74.643144,-7.562285],[-74.62753,-7.586022],[-74.591029,-7.628576],[-74.577243,-7.635875],[-74.57082,-7.668488],[-74.583455,-7.685069],[-74.584032,-7.698494],[-74.571647,-7.726892],[-74.557889,-7.748482],[-74.543199,-7.755619],[-74.519548,-7.760984],[-74.515718,-7.777173],[-74.527135,-7.787783],[-74.540595,-7.791496],[-74.557122,-7.808839],[-74.569745,-7.81598],[-74.596686,-7.8614],[-74.60128,-7.873461],[-74.604362,-7.900801],[-74.627984,-7.939828],[-74.66844,-7.945642],[-74.691133,-7.961843],[-74.651484,-7.966633],[-74.651894,-7.974372],[-74.680749,-7.985451],[-74.696111,-8.000955],[-74.695921,-8.01967],[-74.690316,-8.03468],[-74.667642,-8.049813],[-74.654383,-8.053232],[-74.619247,-8.051971],[-74.60019,-8.059045],[-74.597356,-8.071105],[-74.603564,-8.085729],[-74.6396,-8.127213],[-74.651868,-8.148768],[-74.654549,-8.182038],[-74.641248,-8.189531],[-74.621142,-8.178842],[-74.6076,-8.176917],[-74.599935,-8.182485],[-74.595014,-8.197891],[-74.56715,-8.214326],[-74.549594,-8.229669],[-74.534501,-8.252565],[-74.512757,-8.272638],[-74.523793,-8.279733],[-74.555523,-8.360064],[-74.555746,-8.386279],[-74.613435,-8.39989],[-74.662797,-8.414338],[-74.662452,-8.467976],[-74.568475,-8.420781],[-74.569961,-8.404266],[-74.564264,-8.39395],[-74.553565,-8.398285],[-74.527236,-8.395165],[-74.518575,-8.386289],[-74.506474,-8.40642],[-74.495405,-8.413598],[-74.496491,-8.427993],[-74.489707,-8.440434],[-74.455402,-8.407023],[-74.443834,-8.409075],[-74.428044,-8.420107],[-74.422781,-8.429177],[-74.424211,-8.458448],[-74.415611,-8.495934],[-74.400756,-8.511833],[-74.383495,-8.522015],[-74.365415,-8.523229],[-74.322457,-8.531768],[-74.280709,-8.457999],[-74.267555,-8.453851],[-74.163274,-8.480813],[-74.116431,-8.489197],[-74.054465,-8.489266],[-73.993545,-8.478603],[-73.964523,-8.485934],[-73.92759,-8.476535],[-73.88585,-8.4755],[-73.869812,-8.479127],[-73.846715,-8.492057],[-73.827752,-8.487728],[-73.796578,-8.464559],[-73.764984,-8.446666],[-73.733229,-8.452251],[-73.711809,-8.446961],[-73.692176,-8.463879],[-73.665107,-8.472109],[-73.652336,-8.465867],[-73.646324,-8.424108],[-73.649084,-8.408769],[-73.630807,-8.374248],[-73.623176,-8.364404],[-73.597603,-8.351436],[-73.573059,-8.353859],[-73.569885,-8.342576],[-73.558754,-8.336883],[-73.542691,-8.346695],[-73.532162,-8.33598],[-73.526433,-8.321133],[-73.537445,-8.295969],[-73.526002,-8.274359],[-73.562992,-8.245498],[-73.587386,-8.240861],[-73.583945,-8.231281],[-73.571465,-8.224637],[-73.575203,-8.211334],[-73.589195,-8.195943],[-73.589775,-8.179301],[-73.59547,-8.165799],[-73.584772,-8.126839],[-73.58966,-8.113008],[-73.600783,-8.103625],[-73.625965,-8.049749],[-73.616759,-8.038816],[-73.640298,-8.006514],[-73.653426,-8.01308],[-73.668897,-8.012294],[-73.681664,-7.996752],[-73.680672,-7.984639],[-73.697326,-7.977693],[-73.706184,-7.961764],[-73.745369,-7.949488],[-73.742439,-7.928072],[-73.75483,-7.925412],[-73.767014,-7.910412],[-73.765105,-7.895369],[-73.755219,-7.890807],[-73.758268,-7.870672],[-73.74382,-7.871316],[-73.735451,-7.878811],[-73.720908,-7.872396],[-73.706107,-7.876539],[-73.688805,-7.869195],[-73.67816,-7.857964],[-73.682824,-7.817894],[-73.676314,-7.800027],[-73.678584,-7.783388],[-73.689043,-7.766684],[-73.711717,-7.760905],[-73.714029,-7.742964],[-73.735554,-7.744112],[-73.741416,-7.733287],[-73.771477,-7.727238],[-73.803293,-7.713985],[-73.819818,-7.71576],[-73.822465,-7.700516],[-73.835365,-7.693834],[-73.837271,-7.670596],[-73.844643,-7.667402],[-73.855949,-7.67759],[-73.86908,-7.674066],[-73.87677,-7.658648],[-73.900178,-7.638965],[-73.889457,-7.60318],[-73.910752,-7.596865],[-73.926666,-7.581521],[-73.941855,-7.579264],[-73.958404,-7.564437],[-73.979119,-7.560812],[-73.983033,-7.534361]]]}",25,Ucayali,1,Coronel Portillo,1,Callería,PUCALLPA
